timestamp,elapsed_time,ball_x,ball_y,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
17:45:39.104,0.009,-14.812,6.984,0.000,0.000,-14.812,6.984,16.376,0.161,0.559,0.582,
17:45:39.125,0.030,-14.278,7.356,0.000,0.000,-14.278,7.356,16.061,0.547,0.386,0.670,
17:45:39.145,0.050,-13.944,7.652,0.000,0.000,-13.944,7.652,15.906,0.757,0.401,0.857,
17:45:39.166,0.070,-14.528,7.866,0.000,0.000,-14.528,7.866,16.521,0.842,1.053,1.348,
17:45:39.186,0.091,-14.252,8.005,0.000,0.000,-14.252,8.005,16.346,0.849,0.872,1.217,
17:45:39.206,0.111,-14.055,8.962,0.000,0.000,-14.055,8.962,16.670,1.438,0.806,1.648,
17:45:39.226,0.131,-13.932,9.633,0.000,0.000,-13.932,9.633,16.938,1.633,0.811,1.824,
17:45:39.246,0.151,-14.628,10.047,0.000,0.000,-14.628,10.047,17.746,1.594,1.391,2.115,
17:45:39.267,0.172,-15.155,10.262,0.000,0.000,-15.155,10.262,18.303,1.439,1.657,2.195,
17:45:39.288,0.193,-15.510,10.338,0.000,0.000,-15.510,10.338,18.639,1.249,1.719,2.124,
17:45:39.308,0.213,-15.718,10.331,0.000,0.000,-15.718,10.331,18.809,1.071,1.664,1.979,
17:45:39.330,0.234,-15.817,10.281,0.000,0.000,-15.817,10.281,18.864,0.928,1.558,1.813,
17:45:39.351,0.255,-15.843,9.338,0.000,0.000,-15.843,9.338,18.390,0.205,1.442,1.456,
17:45:39.371,0.276,-15.828,8.640,0.000,0.000,-15.828,8.640,18.032,-0.107,1.339,1.343,
17:45:39.391,0.296,-15.793,9.059,0.000,0.000,-15.793,9.059,18.206,0.466,1.260,1.344,
17:45:39.411,0.316,-15.753,9.434,0.000,0.000,-15.753,9.434,18.362,0.810,1.206,1.453,
17:45:39.432,0.337,-15.718,9.727,0.000,0.000,-15.718,9.727,18.484,0.981,1.173,1.529,
17:45:39.453,0.357,-16.452,9.930,0.000,0.000,-16.452,9.930,19.216,1.033,1.695,1.985,
17:45:39.473,0.378,-16.985,10.053,0.000,0.000,-16.985,10.053,19.737,1.016,1.905,2.159,
17:45:39.493,0.398,-17.328,10.116,0.000,0.000,-17.328,10.116,20.065,0.965,1.918,2.147,
17:45:39.514,0.419,-16.757,10.137,0.000,0.000,-16.757,10.137,19.585,0.905,1.289,1.575,
17:45:39.535,0.439,-16.285,9.254,0.000,0.000,-16.285,9.254,18.730,0.228,0.945,0.972,
17:45:39.555,0.460,-15.939,8.600,0.000,0.000,-15.939,8.600,18.111,-0.063,0.803,0.805,
17:45:39.575,0.480,-15.715,9.927,0.000,0.000,-15.715,9.927,18.588,1.136,0.789,1.383,
