timestamp,elapsed_time,ball_x,ball_y,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
18:14:09.837,0.002,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.294,0.652,0.715,
18:14:09.852,0.017,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.384,0.696,0.795,
18:14:09.859,0.024,-2.000,6.000,0.000,0.000,-2.000,6.000,6.325,0.914,0.234,0.943,
18:14:09.873,0.038,-2.000,6.000,0.000,0.000,-2.000,6.000,6.325,1.289,-0.125,1.295,
18:14:09.881,0.046,-2.000,6.000,0.000,0.000,-2.000,6.000,6.325,1.494,-0.336,1.531,
18:14:09.894,0.059,-2.000,6.000,0.000,0.000,-2.000,6.000,6.325,1.598,-0.483,1.669,
18:14:09.902,0.067,-2.000,6.000,0.000,0.000,-2.000,6.000,6.325,1.621,-0.551,1.711,
18:14:09.918,0.083,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,1.046,-0.060,1.048,
18:14:09.934,0.099,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.547,0.336,0.642,
18:14:09.941,0.106,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.243,0.580,0.629,
18:14:09.956,0.121,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.010,0.747,0.747,
18:14:09.971,0.136,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.187,0.845,0.866,
18:14:09.978,0.143,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.258,0.884,0.921,
18:14:09.992,0.157,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.311,0.886,0.939,
18:14:09.999,0.165,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.306,0.862,0.915,
18:14:10.014,0.179,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.282,0.805,0.853,
18:14:10.022,0.187,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.225,0.746,0.780,
18:14:10.038,0.203,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.151,0.655,0.673,
18:14:10.052,0.217,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,-0.050,0.555,0.557,
18:14:10.061,0.226,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.037,0.486,0.488,
18:14:10.075,0.240,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.124,0.404,0.423,
18:14:10.089,0.254,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.207,0.334,0.393,
18:14:10.104,0.269,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.282,0.275,0.393,
18:14:10.110,0.275,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.328,0.251,0.413,
18:14:10.125,0.290,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.369,0.217,0.428,
18:14:10.140,0.305,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.398,0.197,0.444,
18:14:10.147,0.312,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.414,0.200,0.460,
18:14:10.160,0.325,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.421,0.196,0.465,
18:14:10.173,0.338,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.421,0.201,0.466,
18:14:10.180,0.345,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.419,0.214,0.471,
18:14:10.193,0.358,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.408,0.223,0.465,
18:14:10.199,0.365,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.401,0.238,0.467,
18:14:10.212,0.377,-4.000,4.000,0.000,0.000,-4.000,4.000,5.657,0.386,0.249,0.459,
18:14:10.219,0.384,-0.000,4.000,0.000,0.000,-0.000,4.000,4.000,0.378,-0.628,0.732,
18:14:10.232,0.397,-0.000,4.000,0.000,0.000,-0.000,4.000,4.000,0.360,-1.298,1.348,
18:14:10.239,0.404,-0.000,4.000,0.000,0.000,-0.000,4.000,4.000,0.352,-1.693,1.729,
18:14:10.254,0.419,-0.000,4.000,0.000,0.000,-0.000,4.000,4.000,0.333,-1.916,1.944,
18:14:10.262,0.427,-0.000,4.000,0.000,0.000,-0.000,4.000,4.000,0.327,-1.976,2.002,
