time,rx_deg,ry_deg,ball_x_mm,ball_y_mm,ball_detected,s0,s1,s2,s3,s4,s5
0.021454811096191406,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.07345199584960938,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.12537813186645508,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.17720532417297363,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.22899985313415527,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.28084230422973633,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.33307433128356934,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.38488149642944336,0.0,0.0,-13.291139240506329,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.4366304874420166,0.0,0.0,-13.291139240506329,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.4886796474456787,0.0,0.0,-13.291139240506329,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.5413112640380859,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.5944273471832275,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.6465575695037842,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.6985774040222168,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.7502157688140869,0.0,0.0,-11.075949367088606,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.801750898361206,0.0,0.0,-13.291139240506329,-11.509615384615383,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
