time,rx_deg,ry_deg,ball_x_mm,ball_y_mm,ball_detected,s0,s1,s2,s3,s4,s5
0.020837783813476562,0.0,0.0,-12.183544303797467,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.07274031639099121,0.0,0.0,-11.075949367088606,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.1245112419128418,0.0,0.0,-12.183544303797467,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.17591452598571777,0.0,0.0,-12.183544303797467,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.2280716896057129,0.0,0.0,-11.075949367088606,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.28017473220825195,0.0,0.0,-11.075949367088606,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.3319690227508545,0.0,0.0,-11.075949367088606,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.383803129196167,0.0,0.0,-12.183544303797467,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.4358084201812744,0.0,0.0,-11.075949367088606,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.48761463165283203,0.0,0.0,-12.183544303797467,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.5393385887145996,0.0,0.0,-12.183544303797467,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.5913739204406738,0.0,0.0,-12.183544303797467,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.6434881687164307,0.0,0.0,-11.075949367088606,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
0.6957402229309082,0.0,0.0,-11.075949367088606,-16.625,True,3.1805546814635168e-15,7.951386703658792e-15,9.54166404439055e-15,1.5107634736951704e-14,1.2722218725854067e-14,1.033680271475643e-14
