timestamp,elapsed_time,ball_x,ball_y,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
17:48:25.599,0.009,-14.087,4.982,0.000,0.000,-14.087,4.982,14.942,0.305,0.975,1.021,
17:48:25.620,0.030,-13.781,5.367,0.000,0.000,-13.781,5.367,14.789,0.440,0.926,1.025,
17:48:25.640,0.051,-13.625,4.788,0.000,0.000,-13.625,4.788,14.442,0.276,0.925,0.965,
17:48:25.661,0.071,-13.574,5.244,0.000,0.000,-13.574,5.244,14.552,0.433,0.953,1.047,
17:48:25.681,0.091,-13.589,5.600,0.000,0.000,-13.589,5.600,14.698,0.549,0.998,1.139,
17:48:25.702,0.112,-12.878,5.853,0.000,0.000,-12.878,5.853,14.146,0.626,0.821,1.032,
17:48:25.722,0.133,-12.389,6.016,0.000,0.000,-12.389,6.016,13.772,0.671,0.721,0.984,
17:48:25.742,0.153,-12.088,6.105,0.000,0.000,-12.088,6.105,13.542,0.691,0.682,0.971,
17:48:25.762,0.173,-11.932,6.142,0.000,0.000,-11.932,6.142,13.420,0.694,0.688,0.977,
17:48:25.786,0.196,-11.879,6.143,0.000,0.000,-11.879,6.143,13.373,0.686,0.723,0.996,
17:48:25.806,0.216,-11.889,6.125,0.000,0.000,-11.889,6.125,13.374,0.673,0.772,1.025,
17:48:25.827,0.237,-11.934,6.097,0.000,0.000,-11.934,6.097,13.401,0.659,0.828,1.058,
17:48:25.846,0.257,-11.231,6.068,0.000,0.000,-11.231,6.068,12.765,0.645,0.653,0.918,
17:48:25.867,0.277,-10.736,6.041,0.000,0.000,-10.736,6.041,12.319,0.633,0.552,0.840,
17:48:25.894,0.305,-11.184,6.020,0.000,0.000,-11.184,6.020,12.701,0.624,0.738,0.967,
17:48:25.908,0.318,-10.804,6.004,0.000,0.000,-10.804,6.004,12.361,0.617,0.662,0.905,
17:48:25.928,0.338,-11.307,5.994,0.000,0.000,-11.307,5.994,12.798,0.612,0.855,1.052,
17:48:25.949,0.359,-10.942,5.988,0.000,0.000,-10.942,5.988,12.473,0.609,0.773,0.984,
17:48:25.968,0.379,-11.434,5.986,0.000,0.000,-11.434,5.986,12.906,0.608,0.953,1.130,
17:48:25.989,0.399,-11.806,5.985,0.000,0.000,-11.806,5.985,13.236,0.607,1.083,1.242,
17:48:26.010,0.421,-11.300,5.986,0.000,0.000,-11.300,5.986,12.787,0.606,0.941,1.119,
17:48:26.030,0.441,-10.903,5.109,0.000,0.000,-10.903,5.109,12.040,0.342,0.841,0.908,
17:48:26.050,0.460,-10.618,4.474,0.000,0.000,-10.618,4.474,11.522,0.168,0.781,0.799,
17:48:26.070,0.481,-10.434,4.936,0.000,0.000,-10.434,4.936,11.543,0.335,0.754,0.825,
17:48:26.091,0.501,-10.330,5.335,0.000,0.000,-10.330,5.335,11.627,0.471,0.751,0.887,
17:48:26.112,0.522,-11.046,5.647,0.000,0.000,-11.046,5.647,12.406,0.570,0.994,1.146,
17:48:26.132,0.542,-10.831,5.868,0.000,0.000,-10.831,5.868,12.318,0.636,0.941,1.136,
17:48:26.152,0.562,-11.418,5.132,0.000,0.000,-11.418,5.132,12.518,0.410,1.131,1.203,
17:48:26.173,0.583,-11.842,4.573,0.000,0.000,-11.842,4.573,12.694,0.253,1.259,1.285,
17:48:26.193,0.603,-12.118,5.065,0.000,0.000,-12.118,5.065,13.134,0.421,1.335,1.400,
17:48:26.214,0.624,-12.275,5.464,0.000,0.000,-12.275,5.464,13.436,0.549,1.369,1.475,
17:48:26.235,0.645,-12.343,4.879,0.000,0.000,-12.343,4.879,13.272,0.374,1.376,1.425,
17:48:26.255,0.665,-12.352,5.318,0.000,0.000,-12.352,5.318,13.448,0.517,1.364,1.459,
17:48:26.275,0.685,-12.326,5.653,0.000,0.000,-12.326,5.653,13.560,0.619,1.343,1.479,
17:48:26.295,0.706,-12.283,5.886,0.000,0.000,-12.283,5.886,13.621,0.683,1.320,1.486,
17:48:26.316,0.726,-12.237,6.032,0.000,0.000,-12.237,6.032,13.643,0.718,1.297,1.482,
17:48:26.337,0.747,-12.194,6.109,0.000,0.000,-12.194,6.109,13.639,0.729,1.276,1.470,
17:48:26.356,0.767,-12.159,7.015,0.000,0.000,-12.159,7.015,14.038,0.989,1.260,1.602,
17:48:26.378,0.788,-12.134,6.770,0.000,0.000,-12.134,6.770,13.895,0.887,1.248,1.531,
17:48:26.399,0.809,-12.117,7.409,0.000,0.000,-12.117,7.409,14.202,1.058,1.240,1.629,
17:48:26.419,0.829,-12.868,8.719,0.000,0.000,-12.868,8.719,15.543,1.419,1.462,2.037,
17:48:26.440,0.850,-12.877,9.175,0.000,0.000,-12.877,9.175,15.811,1.501,1.447,2.085,
17:48:26.460,0.870,-13.558,8.774,0.000,0.000,-13.558,8.774,16.150,1.322,1.636,2.103,
17:48:26.480,0.891,-13.871,7.557,0.000,0.000,-13.871,7.557,15.796,0.913,1.702,1.931,
17:48:26.501,0.911,-14.022,7.684,0.000,0.000,-14.022,7.684,15.989,0.935,1.716,1.954,
17:48:26.522,0.932,-14.078,7.779,0.000,0.000,-14.078,7.779,16.084,0.947,1.701,1.947,
17:48:26.542,0.952,-14.075,7.852,0.000,0.000,-14.075,7.852,16.117,0.952,1.671,1.923,
17:48:26.562,0.973,-14.801,7.907,0.000,0.000,-14.801,7.907,16.780,0.952,1.862,2.091,
17:48:26.583,0.994,-15.305,7.946,0.000,0.000,-15.305,7.946,17.245,0.947,1.975,2.191,
17:48:26.604,1.014,-15.618,7.970,0.000,0.000,-15.618,7.970,17.534,0.939,2.025,2.232,
17:48:26.625,1.035,-15.783,7.984,0.000,0.000,-15.783,7.984,17.687,0.929,2.028,2.231,
17:48:26.646,1.056,-15.842,7.990,0.000,0.000,-15.842,7.990,17.743,0.918,2.001,2.201,
17:48:26.666,1.077,-15.834,7.991,0.000,0.000,-15.834,7.991,17.737,0.907,1.957,2.156,
17:48:26.687,1.098,-15.790,7.990,0.000,0.000,-15.790,7.990,17.696,0.895,1.906,2.106,
17:48:26.708,1.118,-15.731,7.987,0.000,0.000,-15.731,7.987,17.643,0.885,1.856,2.056,
17:48:26.728,1.138,-15.672,7.984,0.000,0.000,-15.672,7.984,17.589,0.875,1.810,2.010,
17:48:26.748,1.159,-15.622,7.982,0.000,0.000,-15.622,7.982,17.543,0.867,1.770,1.971,
17:48:26.768,1.179,-15.583,7.981,0.000,0.000,-15.583,7.981,17.508,0.860,1.738,1.939,
17:48:26.789,1.199,-15.556,7.102,0.000,0.000,-15.556,7.102,17.100,0.590,1.712,1.811,
17:48:26.809,1.220,-15.540,7.343,0.000,0.000,-15.540,7.343,17.187,0.674,1.691,1.821,
17:48:26.830,1.240,-15.533,7.563,0.000,0.000,-15.533,7.563,17.276,0.746,1.675,1.834,
17:48:26.850,1.261,-15.532,7.742,0.000,0.000,-15.532,7.742,17.354,0.801,1.663,1.846,
17:48:26.872,1.282,-15.535,7.876,0.000,0.000,-15.535,7.876,17.417,0.838,1.653,1.853,
17:48:26.891,1.302,-15.540,7.966,0.000,0.000,-15.540,7.966,17.463,0.860,1.645,1.856,
17:48:26.912,1.322,-15.546,7.141,0.000,0.000,-15.546,7.141,17.108,0.607,1.637,1.746,
17:48:26.932,1.343,-15.552,6.530,0.000,0.000,-15.552,6.530,16.868,0.434,1.631,1.688,
17:48:26.953,1.363,-15.558,6.119,0.000,0.000,-15.558,6.119,16.718,0.333,1.625,1.659,
17:48:26.973,1.383,-15.563,6.754,0.000,0.000,-15.563,6.754,16.965,0.551,1.620,1.711,
17:48:26.993,1.404,-15.566,6.394,0.000,0.000,-15.566,6.394,16.829,0.455,1.614,1.677,
17:48:27.014,1.424,-15.569,6.144,0.000,0.000,-15.569,6.144,16.738,0.399,1.609,1.658,
17:48:27.034,1.445,-15.572,6.866,0.000,0.000,-15.572,6.866,17.018,0.637,1.605,1.727,
17:48:27.055,1.465,-14.812,7.420,0.000,0.000,-14.812,7.420,16.567,0.808,1.372,1.593,
17:48:27.078,1.488,-15.023,6.929,0.000,0.000,-15.023,6.929,16.543,0.654,1.446,1.587,
17:48:27.099,1.509,-15.213,5.655,0.000,0.000,-15.213,5.655,16.230,0.276,1.509,1.534,
17:48:27.119,1.530,-15.369,5.607,0.000,0.000,-15.369,5.607,16.359,0.290,1.557,1.584,
17:48:27.139,1.550,-14.722,4.754,0.000,0.000,-14.722,4.754,15.471,0.062,1.361,1.362,
17:48:27.160,1.570,-15.009,5.061,0.000,0.000,-15.009,5.061,15.840,0.195,1.458,1.471,
17:48:27.181,1.591,-15.245,6.238,0.000,0.000,-15.245,6.238,16.472,0.579,1.533,1.639,
17:48:27.201,1.611,-14.661,6.252,0.000,0.000,-14.661,6.252,15.938,0.588,1.357,1.479,
17:48:27.222,1.632,-14.229,7.108,0.000,0.000,-14.229,7.108,15.906,0.849,1.239,1.501,
17:48:27.241,1.652,-13.940,5.948,0.000,0.000,-13.940,5.948,15.156,0.487,1.170,1.267,
17:48:27.263,1.673,-13.768,5.047,0.000,0.000,-13.768,5.047,14.664,0.227,1.141,1.163,
17:48:27.282,1.693,-13.686,5.286,0.000,0.000,-13.686,5.286,14.671,0.327,1.140,1.186,
