timestamp,elapsed_time,ball_x,ball_y,ball_detected,kalman_x,kalman_y,kalman_vx,kalman_vy,platform_rx,platform_ry,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
17:53:25.210,0.550,-1.766,2.038,True,-1.722,1.097,2.186,-5.909,-0.751,0.971,0.000,0.000,-1.766,2.038,2.697,-0.151,0.076,0.169,0.577
17:53:25.231,0.571,-1.766,-2.038,True,-1.699,0.278,2.209,-10.206,-1.135,0.801,0.000,0.000,-1.766,-2.038,2.697,-0.424,0.073,0.430,0.465
17:53:25.252,0.592,-3.532,0.000,True,-2.091,0.056,-0.508,-9.447,-1.323,0.844,0.000,0.000,-3.532,0.000,3.532,-0.412,0.233,0.473,0.768
17:53:25.272,0.612,-3.532,0.000,True,-2.433,-0.102,-2.215,-8.398,-1.647,1.367,0.000,0.000,-3.532,0.000,3.532,-0.382,0.343,0.513,0.682
17:53:25.293,0.633,-5.297,2.038,True,-3.133,0.267,-5.818,-4.088,-1.380,1.520,0.000,0.000,-5.297,2.038,5.676,-0.154,0.572,0.593,0.862
17:53:25.313,0.653,-1.766,0.000,True,-2.904,0.142,-2.377,-4.054,-1.330,1.257,0.000,0.000,-1.766,0.000,1.766,-0.165,0.397,0.430,0.774
17:53:25.335,0.675,-1.766,0.000,True,-2.676,0.047,0.250,-3.807,-1.373,1.014,0.000,0.000,-1.766,0.000,1.766,-0.164,0.258,0.306,0.678
17:53:25.355,0.695,-1.766,0.000,True,-2.461,-0.023,2.163,-3.426,-1.527,0.836,0.000,0.000,-1.766,0.000,1.766,-0.154,0.152,0.216,0.418
17:53:25.376,0.716,-1.766,4.077,True,-2.266,0.877,3.470,3.256,-1.007,0.695,0.000,0.000,-1.766,4.077,4.443,0.232,0.074,0.244,0.926
17:53:25.396,0.736,-1.766,4.077,True,-2.097,1.671,4.281,7.566,-0.750,0.552,0.000,0.000,-1.766,4.077,4.443,0.503,0.021,0.503,0.768
17:53:25.416,0.756,-1.766,2.038,True,-1.954,1.872,4.699,6.864,-0.681,0.433,0.000,0.000,-1.766,2.038,2.697,0.492,-0.012,0.492,0.750
17:53:25.436,0.776,-1.766,4.077,True,-1.838,2.490,4.820,9.010,-0.462,0.333,0.000,0.000,-1.766,4.077,4.443,0.649,-0.029,0.650,0.607
17:53:25.457,0.797,-1.766,2.038,True,-1.747,2.523,4.724,6.713,-0.429,0.239,0.000,0.000,-1.766,2.038,2.697,0.551,-0.033,0.552,0.832
17:53:25.477,0.817,-1.766,4.077,True,-1.679,2.987,4.483,7.749,-0.320,0.331,0.000,0.000,-1.766,4.077,4.443,0.643,-0.030,0.644,0.711
17:53:25.498,0.838,-1.766,4.077,True,-1.630,3.359,4.153,7.855,-0.417,0.485,0.000,0.000,-1.766,4.077,4.443,0.685,-0.020,0.685,0.770
17:53:25.518,0.858,-1.766,6.115,True,-1.598,4.120,3.779,10.416,0.030,0.598,0.000,0.000,-1.766,6.115,6.365,0.875,-0.007,0.875,0.765
17:53:25.539,0.879,1.766,8.154,True,-0.759,5.217,8.787,14.460,0.431,0.341,0.000,0.000,1.766,8.154,8.343,1.164,-0.313,1.205,0.759
17:53:25.559,0.899,1.766,8.154,True,-0.583,5.507,8.145,12.068,0.640,0.658,0.000,0.000,1.766,8.154,8.343,1.087,-0.302,1.129,0.464
17:53:25.580,0.920,1.766,10.192,True,0.196,7.001,11.468,17.851,1.110,0.605,0.000,0.000,1.766,10.192,10.344,1.493,-0.527,1.584,0.774
17:53:25.600,0.940,1.766,10.192,True,0.783,8.114,12.641,19.556,1.380,0.622,0.000,0.000,1.766,10.192,10.344,1.681,-0.638,1.798,0.800
17:53:25.620,0.960,1.766,12.231,True,1.223,9.458,12.504,22.093,1.851,0.504,0.000,0.000,1.766,12.231,12.358,1.928,-0.676,2.043,0.771
17:53:25.641,0.981,1.766,12.231,True,1.545,10.478,11.572,21.770,1.886,0.526,0.000,0.000,1.766,12.231,12.358,2.016,-0.667,2.124,0.748
17:53:25.661,1.001,1.766,12.231,True,1.774,11.232,10.184,19.649,1.801,0.662,0.000,0.000,1.766,12.231,12.358,1.998,-0.629,2.095,0.500
17:53:25.681,1.021,3.532,18.346,True,2.348,13.226,11.255,25.768,2.253,0.597,0.000,0.000,3.532,18.346,18.683,2.469,-0.734,2.576,0.438
17:53:25.701,1.041,5.297,12.231,True,3.215,13.386,13.877,18.403,2.023,0.445,0.000,0.000,5.297,12.231,13.329,2.160,-0.937,2.354,0.428
17:53:25.722,1.062,5.297,14.269,True,3.915,13.874,14.687,14.748,1.937,0.365,0.000,0.000,5.297,14.269,15.221,2.047,-1.043,2.297,0.759
17:53:25.742,1.082,5.297,14.269,True,4.463,14.193,14.196,10.694,1.652,0.284,0.000,0.000,5.297,14.269,15.221,1.900,-1.077,2.183,0.725
17:53:25.762,1.102,5.297,14.269,True,4.875,14.375,12.823,6.582,1.362,0.389,0.000,0.000,5.297,14.269,15.221,1.736,-1.057,2.033,0.396
17:53:25.783,1.123,8.829,14.269,True,5.990,14.451,16.288,2.654,1.128,0.086,0.000,0.000,8.829,14.269,16.780,1.570,-1.323,2.053,0.421
17:53:25.803,1.143,8.829,14.269,True,6.900,14.450,17.409,-0.930,0.958,-0.270,0.000,0.000,8.829,14.269,16.780,1.411,-1.464,2.033,0.395
17:53:25.824,1.164,8.829,14.269,True,7.616,14.393,16.819,-4.076,0.862,-0.446,0.000,0.000,8.829,14.269,16.780,1.266,-1.510,1.970,0.793
17:53:25.844,1.184,8.829,14.269,True,8.156,14.302,15.060,-6.743,0.792,-0.456,0.000,0.000,8.829,14.269,16.780,1.139,-1.486,1.872,0.574
17:53:25.865,1.205,8.829,14.269,True,8.544,14.191,12.577,-8.927,0.768,-0.413,0.000,0.000,8.829,14.269,16.780,1.031,-1.415,1.751,0.856
17:53:25.885,1.225,8.829,14.269,True,8.803,14.072,9.722,-10.652,0.721,-0.276,0.000,0.000,8.829,14.269,16.780,0.943,-1.315,1.618,0.693
17:53:25.905,1.245,8.829,14.269,True,8.958,13.954,6.762,-11.961,0.652,-0.193,0.000,0.000,8.829,14.269,16.780,0.873,-1.200,1.484,0.555
17:53:25.926,1.266,12.361,14.269,True,9.853,13.844,9.299,-12.907,0.611,-0.442,0.000,0.000,12.361,14.269,18.879,0.820,-1.402,1.624,0.807
17:53:25.946,1.286,12.361,14.269,True,10.579,13.745,9.971,-13.547,0.618,-0.593,0.000,0.000,12.361,14.269,18.879,0.782,-1.504,1.695,0.743
17:53:25.966,1.306,12.361,14.269,True,11.147,13.659,9.300,-13.937,0.607,-0.584,0.000,0.000,12.361,14.269,18.879,0.756,-1.532,1.708,0.459
17:53:25.987,1.327,12.361,14.269,True,11.572,13.587,7.725,-14.131,0.639,-0.570,0.000,0.000,12.361,14.269,18.879,0.740,-1.505,1.677,1.082
17:53:26.007,1.347,12.361,14.269,True,11.874,13.529,5.603,-14.176,0.655,-0.428,0.000,0.000,12.361,14.269,18.879,0.732,-1.441,1.617,0.751
17:53:26.028,1.368,12.361,12.231,True,12.073,13.009,3.215,-17.231,0.456,-0.600,0.000,0.000,12.361,12.231,17.389,0.545,-1.356,1.461,0.508
17:53:26.048,1.388,15.892,12.231,True,13.010,12.564,6.167,-19.014,0.037,-0.675,0.000,0.000,15.892,12.231,20.054,0.421,-1.580,1.636,0.447
17:53:26.069,1.409,15.892,14.269,True,13.775,12.668,7.135,-16.693,-0.085,-1.045,0.000,0.000,15.892,14.269,21.358,0.534,-1.700,1.782,0.792
17:53:26.090,1.430,15.892,14.269,True,14.376,12.784,6.659,-14.836,0.046,-0.999,0.000,0.000,15.892,14.269,21.358,0.628,-1.739,1.849,0.709
17:53:26.111,1.451,15.892,12.231,True,14.831,12.428,5.197,-16.519,0.041,-0.840,0.000,0.000,15.892,12.231,20.054,0.518,-1.720,1.797,0.888
17:53:26.131,1.471,15.892,12.231,True,15.157,12.128,3.125,-17.379,-0.115,-0.819,0.000,0.000,15.892,12.231,20.054,0.450,-1.662,1.721,0.606
17:53:26.151,1.491,15.892,14.269,True,15.376,12.359,0.738,-14.503,-0.031,-0.754,0.000,0.000,15.892,14.269,21.358,0.600,-1.578,1.688,0.793
17:53:26.171,1.511,15.892,12.231,True,15.507,12.106,-1.738,-15.489,-0.075,-0.644,0.000,0.000,15.892,12.231,20.054,0.531,-1.482,1.574,0.434
17:53:26.195,1.535,15.892,12.231,True,15.570,11.898,-4.141,-15.918,-0.037,-0.497,0.000,0.000,15.892,12.231,20.054,0.491,-1.382,1.466,0.547
17:53:26.215,1.555,15.892,12.231,True,15.581,11.731,-6.361,-15.932,0.003,-0.425,0.000,0.000,15.892,12.231,20.054,0.474,-1.284,1.369,0.818
17:53:26.236,1.576,15.892,12.231,True,15.556,11.602,-8.330,-15.656,-0.007,-0.248,0.000,0.000,15.892,12.231,20.054,0.473,-1.195,1.285,0.695
17:53:26.256,1.596,15.892,10.192,True,15.506,11.034,-10.017,-18.303,-0.146,-0.173,0.000,0.000,15.892,10.192,18.880,0.299,-1.115,1.155,0.778
17:53:26.276,1.616,15.892,10.192,True,15.442,10.558,-11.412,-19.644,-0.158,-0.136,0.000,0.000,15.892,10.192,18.880,0.192,-1.047,1.064,0.429
17:53:26.301,1.641,15.892,10.192,True,15.372,10.171,-12.527,-19.996,-0.191,-0.096,0.000,0.000,15.892,10.192,18.880,0.137,-0.991,1.000,0.417
17:53:26.321,1.661,15.892,10.192,True,15.300,9.869,-13.384,-19.635,-0.193,-0.108,0.000,0.000,15.892,10.192,18.880,0.123,-0.945,0.953,0.787
17:53:26.342,1.682,17.658,10.192,True,15.643,9.643,-11.317,-18.795,-0.187,-0.234,0.000,0.000,17.658,10.192,20.389,0.137,-1.071,1.080,0.869
17:53:26.362,1.702,19.424,10.192,True,16.347,9.482,-7.397,-17.664,-0.117,-0.481,0.000,0.000,19.424,10.192,21.936,0.171,-1.316,1.327,0.793
17:53:26.382,1.722,19.424,10.192,True,16.949,9.376,-5.176,-16.391,-0.079,-0.670,0.000,0.000,19.424,10.192,21.936,0.217,-1.474,1.490,0.463
17:53:26.403,1.742,19.424,10.192,True,17.444,9.314,-4.266,-15.089,-0.000,-0.761,0.000,0.000,19.424,10.192,21.936,0.268,-1.564,1.587,0.447
17:53:26.423,1.763,19.424,10.192,True,17.839,9.286,-4.327,-13.838,0.067,-0.817,0.000,0.000,19.424,10.192,21.936,0.321,-1.601,1.633,0.786
17:53:26.444,1.784,19.424,10.192,True,18.141,9.284,-5.063,-12.691,0.225,-0.847,0.000,0.000,19.424,10.192,21.936,0.372,-1.599,1.642,0.503
17:53:26.464,1.804,19.424,10.192,True,18.361,9.300,-6.234,-11.680,0.265,-0.874,0.000,0.000,19.424,10.192,21.936,0.418,-1.569,1.624,0.641
17:53:26.485,1.825,15.892,10.192,True,17.692,9.328,-13.038,-10.819,0.284,-0.569,0.000,0.000,15.892,10.192,18.880,0.459,-1.201,1.286,0.793
17:53:26.505,1.845,15.892,10.192,True,17.074,9.363,-17.856,-10.112,0.324,-0.333,0.000,0.000,15.892,10.192,18.880,0.494,-0.926,1.049,0.803
17:53:26.526,1.866,15.892,10.192,True,16.525,9.400,-21.016,-9.550,0.382,-0.168,0.000,0.000,15.892,10.192,18.880,0.522,-0.731,0.898,0.781
17:53:26.546,1.886,15.892,10.192,True,16.055,9.438,-22.842,-9.122,0.430,-0.142,0.000,0.000,15.892,10.192,18.880,0.545,-0.603,0.813,0.970
17:53:26.567,1.907,15.892,10.192,True,15.667,9.473,-23.632,-8.810,0.408,-0.097,0.000,0.000,15.892,10.192,18.880,0.562,-0.529,0.772,0.607
17:53:26.587,1.927,15.892,10.192,True,15.356,9.505,-23.652,-8.598,0.418,-0.091,0.000,0.000,15.892,10.192,18.880,0.575,-0.497,0.760,0.748
17:53:26.607,1.947,15.892,10.192,True,15.118,9.533,-23.131,-8.466,0.446,-0.144,0.000,0.000,15.892,10.192,18.880,0.583,-0.496,0.766,0.443
17:53:26.628,1.968,15.892,10.192,True,14.943,9.556,-22.261,-8.399,0.474,-0.162,0.000,0.000,15.892,10.192,18.880,0.589,-0.517,0.783,0.846
17:53:26.648,1.988,15.892,12.231,True,14.821,10.048,-21.192,-5.267,0.663,-0.231,0.000,0.000,15.892,12.231,20.054,0.777,-0.552,0.953,0.693
17:53:26.669,2.009,15.892,12.231,True,14.745,10.474,-20.043,-3.369,0.820,-0.226,0.000,0.000,15.892,12.231,20.054,0.904,-0.595,1.082,0.776
17:53:26.689,2.029,15.892,16.308,True,14.704,11.778,-18.901,3.786,1.130,-0.409,0.000,0.000,15.892,16.308,22.771,1.351,-0.641,1.496,0.695
17:53:26.710,2.050,15.892,12.231,True,14.690,11.941,-17.826,1.585,0.913,-0.506,0.000,0.000,15.892,12.231,20.054,1.270,-0.688,1.444,0.683
17:53:26.732,2.072,15.892,12.231,True,14.695,12.033,-16.857,-0.631,0.697,-0.550,0.000,0.000,15.892,12.231,20.054,1.181,-0.731,1.389,0.761
17:53:26.752,2.092,15.892,12.231,True,14.715,12.069,-16.016,-2.737,0.557,-0.700,0.000,0.000,15.892,12.231,20.054,1.092,-0.770,1.336,0.391
17:53:26.772,2.112,15.892,12.231,True,14.742,12.065,-15.311,-4.650,0.600,-0.903,0.000,0.000,15.892,12.231,20.054,1.007,-0.804,1.288,0.728
17:53:26.793,2.133,15.892,12.231,True,14.775,12.032,-14.739,-6.322,0.549,-0.823,0.000,0.000,15.892,12.231,20.054,0.929,-0.833,1.248,0.787
17:53:26.813,2.153,15.892,10.192,True,14.808,11.507,-14.293,-10.848,0.364,-0.841,0.000,0.000,15.892,10.192,18.880,0.676,-0.856,1.091,0.489
17:53:26.838,2.178,15.892,10.192,True,14.840,11.035,-13.958,-13.915,0.278,-0.869,0.000,0.000,15.892,10.192,18.880,0.493,-0.874,1.003,0.510
17:53:26.859,2.199,15.892,10.192,True,14.871,10.626,-13.721,-15.791,0.242,-1.189,0.000,0.000,15.892,10.192,18.880,0.369,-0.887,0.961,0.856
17:53:26.879,2.219,15.892,10.192,True,14.897,10.283,-13.564,-16.729,0.092,-1.166,0.000,0.000,15.892,10.192,18.880,0.293,-0.897,0.944,0.527
17:53:26.899,2.239,15.892,8.154,True,14.920,9.531,-13.473,-20.072,-0.166,-1.187,0.000,0.000,15.892,8.154,17.862,0.070,-0.903,0.906,0.617
17:53:26.920,2.260,15.892,8.154,True,14.939,8.903,-13.433,-21.705,-0.294,-1.281,0.000,0.000,15.892,8.154,17.862,-0.066,-0.907,0.909,0.414
17:53:26.946,2.286,14.127,8.154,True,14.544,8.396,-16.127,-22.052,-0.322,-1.128,0.000,0.000,14.127,8.154,16.311,-0.132,-0.748,0.760,0.563
17:53:26.967,2.306,14.127,8.154,True,14.200,8.001,-17.809,-21.476,-0.335,-1.021,0.000,0.000,14.127,8.154,16.311,-0.146,-0.639,0.656,0.512
17:53:26.987,2.327,12.361,8.154,True,13.499,7.707,-21.386,-20.287,-0.312,-0.805,0.000,0.000,12.361,8.154,14.808,-0.123,-0.410,0.428,0.817
17:53:27.007,2.347,12.361,8.154,True,12.906,7.499,-23.314,-18.731,-0.226,-0.630,0.000,0.000,12.361,8.154,14.808,-0.075,-0.265,0.276,0.896
17:53:27.028,2.367,12.361,8.154,True,12.421,7.364,-23.980,-17.005,-0.162,-0.541,0.000,0.000,12.361,8.154,14.808,-0.012,-0.187,0.188,0.666
17:53:27.055,2.395,12.361,8.154,True,12.039,7.286,-23.725,-15.253,-0.101,-0.528,0.000,0.000,12.361,8.154,14.808,0.057,-0.160,0.170,0.742
17:53:27.075,2.415,12.361,8.154,True,11.750,7.254,-22.839,-13.580,-0.047,-0.543,0.000,0.000,12.361,8.154,14.808,0.128,-0.170,0.213,0.613
17:53:27.095,2.435,12.361,8.154,True,11.541,7.254,-21.558,-12.054,0.043,-0.574,0.000,0.000,12.361,8.154,14.808,0.196,-0.206,0.284,0.538
17:53:27.116,2.456,12.361,6.115,True,11.400,6.805,-20.070,-13.827,-0.067,-0.680,0.000,0.000,12.361,6.115,13.791,0.072,-0.258,0.268,0.814
17:53:27.136,2.476,12.361,6.115,True,11.315,6.432,-18.520,-14.605,-0.160,-0.734,0.000,0.000,12.361,6.115,13.791,0.000,-0.318,0.318,0.427
17:53:27.156,2.496,10.595,6.115,True,10.864,6.134,-19.707,-14.643,-0.161,-0.625,0.000,0.000,10.595,6.115,12.233,-0.031,-0.220,0.222,0.418
17:53:27.177,2.517,8.829,6.115,True,10.088,5.905,-22.664,-14.160,-0.160,-0.456,0.000,0.000,8.829,6.115,10.740,-0.033,-0.011,0.035,1.037
17:53:27.198,2.537,8.829,6.115,True,9.448,5.737,-23.918,-13.338,-0.143,-0.380,0.000,0.000,8.829,6.115,10.740,-0.014,0.109,0.110,0.629
17:53:27.218,2.558,8.829,6.115,True,8.937,5.620,-23.908,-12.324,-0.052,-0.313,0.000,0.000,8.829,6.115,10.740,0.019,0.160,0.161,0.428
17:53:27.238,2.578,8.829,6.115,True,8.545,5.546,-23.015,-11.231,-0.027,-0.280,0.000,0.000,8.829,6.115,10.740,0.060,0.160,0.171,0.826
17:53:27.259,2.599,8.829,6.115,True,8.257,5.506,-21.549,-10.142,0.042,-0.347,0.000,0.000,8.829,6.115,10.740,0.105,0.124,0.162,0.638
17:53:27.279,2.619,5.297,6.115,True,7.239,5.492,-25.158,-9.116,0.064,-0.070,0.000,0.000,5.297,6.115,8.091,0.149,0.386,0.413,0.826
17:53:27.300,2.640,5.297,6.115,True,6.402,5.497,-26.562,-8.190,0.104,0.112,0.000,0.000,5.297,6.115,8.091,0.190,0.532,0.565,0.781
17:53:27.320,2.660,5.297,8.154,True,5.737,5.988,-26.344,-4.272,0.306,0.148,0.000,0.000,5.297,8.154,9.724,0.413,0.589,0.719,0.469
17:53:27.340,2.680,5.297,8.154,True,5.231,6.426,-25.000,-1.682,0.478,0.162,0.000,0.000,5.297,8.154,9.724,0.571,0.581,0.815,0.389
17:53:27.361,2.701,5.297,6.115,True,4.862,6.328,-22.942,-3.279,0.406,0.146,0.000,0.000,5.297,6.115,8.091,0.491,0.526,0.720,0.776
17:53:27.381,2.721,5.297,6.115,True,4.403,6.262,-21.860,-4.287,0.366,0.156,0.000,0.000,5.297,6.115,8.091,0.440,0.525,0.685,0.700
17:53:27.401,2.741,1.766,8.154,True,3.346,6.734,-24.752,-1.623,0.528,0.398,0.000,0.000,1.766,8.154,8.343,0.605,0.759,0.971,0.530
17:53:27.422,2.762,1.766,6.115,True,2.561,6.545,-25.019,-3.853,0.380,0.418,0.000,0.000,1.766,6.115,6.365,0.487,0.850,0.979,0.780
17:53:27.442,2.782,1.766,6.115,True,1.985,6.378,-23.748,-5.422,0.260,0.286,0.000,0.000,1.766,6.115,6.365,0.401,0.851,0.941,0.659
17:53:27.463,2.803,1.766,6.115,True,1.574,6.231,-21.601,-6.486,0.063,0.185,0.000,0.000,1.766,6.115,6.365,0.339,0.798,0.867,0.642
17:53:27.483,2.823,1.766,8.154,True,1.293,6.598,-19.004,-4.033,0.297,0.323,0.000,0.000,1.766,8.154,8.343,0.485,0.711,0.860,0.762
17:53:27.503,2.843,-1.766,6.115,True,0.275,6.422,-21.618,-5.641,0.256,0.614,0.000,0.000,-1.766,6.115,6.365,0.396,0.929,1.010,0.634
17:53:27.524,2.864,-1.766,8.154,True,-0.537,6.744,-22.147,-3.658,0.263,0.728,0.000,0.000,-1.766,8.154,8.343,0.516,1.034,1.155,0.528
17:53:27.544,2.884,-1.766,8.154,True,-1.164,7.018,-21.215,-2.470,0.304,0.555,0.000,0.000,-1.766,8.154,8.343,0.596,1.056,1.212,0.714
17:53:27.564,2.904,-1.766,6.115,True,-1.629,6.770,-19.316,-4.989,0.169,0.744,0.000,0.000,-1.766,6.115,6.365,0.460,1.018,1.117,0.427
17:53:27.585,2.925,-1.766,8.154,True,-1.958,7.015,-16.843,-3.676,0.228,0.679,0.000,0.000,-1.766,8.154,8.343,0.542,0.942,1.087,0.758
17:53:27.605,2.945,-1.766,6.115,True,-2.172,6.749,-14.102,-6.049,0.146,0.493,0.000,0.000,-1.766,6.115,6.365,0.411,0.842,0.937,0.813
17:53:27.626,2.965,-1.766,6.115,True,-2.294,6.509,-11.321,-7.677,0.060,0.442,0.000,0.000,-1.766,6.115,6.365,0.314,0.731,0.796,0.803
17:53:27.646,2.986,-5.297,8.154,True,-3.166,6.774,-14.065,-5.573,0.223,0.765,0.000,0.000,-5.297,8.154,9.724,0.434,0.941,1.036,0.607
17:53:27.666,3.006,-5.297,6.115,True,-3.877,6.535,-14.965,-7.302,0.237,0.857,0.000,0.000,-5.297,6.115,8.091,0.334,1.052,1.103,0.699
17:53:27.686,3.026,-5.297,6.115,True,-4.437,6.325,-14.521,-8.406,0.661,0.706,0.000,0.000,-5.297,6.115,8.091,0.264,1.088,1.120,0.443
17:53:27.707,3.047,-5.297,8.154,True,-4.860,6.622,-13.158,-5.891,0.611,0.592,0.000,0.000,-5.297,8.154,9.724,0.405,1.071,1.145,0.892
17:53:27.727,3.067,-5.297,2.038,True,-5.164,5.465,-11.225,-13.559,0.245,0.399,0.000,0.000,-5.297,2.038,5.676,-0.051,1.016,1.017,0.615
17:53:27.748,3.087,-5.297,6.115,True,-5.367,5.408,-8.999,-12.045,0.475,0.401,0.000,0.000,-5.297,6.115,8.091,0.011,0.938,0.938,0.787
17:53:27.767,3.107,-7.063,2.038,True,-5.900,4.440,-9.393,-16.854,0.265,0.277,0.000,0.000,-7.063,2.038,7.352,-0.300,1.009,1.052,0.444
17:53:27.788,3.128,-7.063,4.077,True,-6.314,4.097,-8.813,-16.278,0.065,0.648,0.000,0.000,-7.063,4.077,8.155,-0.309,1.025,1.070,0.748
17:53:27.809,3.148,-8.829,6.115,True,-7.034,4.316,-10.284,-12.060,0.342,0.852,0.000,0.000,-8.829,6.115,10.740,-0.100,1.162,1.166,1.055
17:53:27.828,3.168,-8.829,6.115,True,-7.610,4.549,-10.325,-8.736,0.261,0.795,0.000,0.000,-8.829,6.115,10.740,0.071,1.222,1.224,0.746
17:53:27.849,3.189,-8.829,4.077,True,-8.052,4.305,-9.363,-9.336,0.098,0.839,0.000,0.000,-8.829,4.077,9.725,0.020,1.223,1.224,0.754
17:53:27.869,3.209,-8.829,0.000,True,-8.376,3.161,-7.751,-15.669,-0.274,0.429,0.000,0.000,-8.829,0.000,8.829,-0.376,1.185,1.243,0.766
17:53:27.889,3.229,-8.829,2.038,True,-8.600,2.660,-5.772,-16.134,-0.325,0.454,0.000,0.000,-8.829,2.038,9.061,-0.447,1.120,1.206,0.683
17:53:27.909,3.249,-8.829,4.077,True,-8.742,2.741,-3.645,-12.559,-0.184,0.237,0.000,0.000,-8.829,4.077,9.725,-0.280,1.040,1.077,0.683
17:53:27.930,3.270,-10.595,4.077,True,-9.229,2.859,-4.227,-9.560,-0.049,0.099,0.000,0.000,-10.595,4.077,11.352,-0.136,1.114,1.123,0.637
