timestamp,elapsed_time,ball_x,ball_y,ball_detected,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
16:17:29.730,0.669,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,1.101
16:17:29.751,0.690,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.977
16:17:29.772,0.710,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,1.038
16:17:29.792,0.731,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.758
16:17:29.812,0.751,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.000
16:17:29.832,0.771,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.861
16:17:29.853,0.792,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.944
16:17:29.874,0.813,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.953
16:17:29.893,0.832,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.584
16:17:29.915,0.854,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.987
16:17:29.935,0.874,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.978
16:17:29.956,0.895,-1.766,-8.154,True,0.000,0.000,-1.766,-8.154,8.343,0.000,0.000,0.000,0.962
16:17:29.976,0.915,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.479
16:17:29.997,0.936,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.141
16:17:30.017,0.956,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.503
16:17:30.037,0.976,-7.063,-4.077,True,0.000,0.000,-7.063,-4.077,8.155,0.000,0.000,0.000,0.443
16:17:30.058,0.996,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.737
16:17:30.077,1.016,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.496
16:17:30.098,1.036,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.554
16:17:30.118,1.057,-3.532,-2.038,True,0.000,0.000,-3.532,-2.038,4.078,0.000,0.000,0.000,0.827
16:17:30.139,1.077,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.901
16:17:30.159,1.098,-8.829,-4.077,True,0.000,0.000,-8.829,-4.077,9.725,0.000,0.000,0.000,0.729
16:17:30.180,1.118,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.853
16:17:30.200,1.139,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.873
16:17:30.220,1.159,-3.532,-6.115,True,0.000,0.000,-3.532,-6.115,7.062,0.000,0.000,0.000,0.928
16:17:30.240,1.179,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.640
16:17:30.261,1.200,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.536
16:17:30.281,1.220,-7.063,-4.077,True,0.000,0.000,-7.063,-4.077,8.155,0.000,0.000,0.000,0.580
16:17:30.302,1.241,-3.532,-4.077,True,0.000,0.000,-3.532,-4.077,5.394,0.000,0.000,0.000,0.949
16:17:30.322,1.261,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.537
16:17:30.343,1.281,-7.063,-6.115,True,0.000,0.000,-7.063,-6.115,9.343,0.000,0.000,0.000,1.032
16:17:30.363,1.302,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.822
16:17:30.383,1.322,-7.063,-10.192,True,0.000,0.000,-7.063,-10.192,12.401,0.000,0.000,0.000,0.558
16:17:30.403,1.342,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.521
16:17:30.424,1.363,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.693
16:17:30.445,1.384,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.961
16:17:30.465,1.404,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.342
16:17:30.485,1.424,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.511
16:17:30.506,1.444,-7.063,-4.077,True,0.000,0.000,-7.063,-4.077,8.155,0.000,0.000,0.000,0.715
16:17:30.529,1.468,-8.829,-6.115,True,0.000,0.000,-8.829,-6.115,10.740,0.000,0.000,0.000,1.182
16:17:30.549,1.488,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.889
16:17:30.570,1.509,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.904
16:17:30.590,1.528,-7.063,-6.115,True,0.000,0.000,-7.063,-6.115,9.343,0.000,0.000,0.000,0.494
16:17:30.610,1.549,-1.766,-4.077,True,0.000,0.000,-1.766,-4.077,4.443,0.000,0.000,0.000,0.597
16:17:30.630,1.569,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.483
16:17:30.651,1.590,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.941
16:17:30.671,1.610,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.610
16:17:30.692,1.631,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.914
16:17:30.712,1.651,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.901
16:17:30.733,1.672,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.938
16:17:30.754,1.692,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.101
16:17:30.773,1.712,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.610
16:17:30.793,1.732,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.603
16:17:30.814,1.753,-1.766,-8.154,True,0.000,0.000,-1.766,-8.154,8.343,0.000,0.000,0.000,0.969
16:17:30.835,1.774,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.797
16:17:30.855,1.794,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.626
16:17:30.876,1.814,10.595,4.077,True,0.000,0.000,10.595,4.077,11.352,0.000,0.000,0.000,0.630
16:17:30.896,1.835,-1.766,-6.115,True,0.000,0.000,-1.766,-6.115,6.365,0.000,0.000,0.000,0.967
16:17:30.916,1.855,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.499
16:17:30.939,1.878,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,1.004
16:17:30.960,1.898,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.828
16:17:30.980,1.919,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.982
16:17:31.000,1.939,-7.063,-6.115,True,0.000,0.000,-7.063,-6.115,9.343,0.000,0.000,0.000,0.965
16:17:31.020,1.959,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.439
16:17:31.040,1.979,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.694
16:17:31.061,2.000,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.944
16:17:31.081,2.020,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.990
16:17:31.102,2.041,-1.766,-8.154,True,0.000,0.000,-1.766,-8.154,8.343,0.000,0.000,0.000,0.934
16:17:31.122,2.061,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.910
16:17:31.143,2.081,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.817
16:17:31.163,2.102,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.730
16:17:31.183,2.122,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.706
16:17:31.203,2.142,-7.063,-10.192,True,0.000,0.000,-7.063,-10.192,12.401,0.000,0.000,0.000,0.670
16:17:31.224,2.163,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.813
16:17:31.246,2.185,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.820
16:17:31.266,2.205,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.946
16:17:31.287,2.226,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.948
16:17:31.307,2.246,-3.532,-2.038,True,0.000,0.000,-3.532,-2.038,4.078,0.000,0.000,0.000,0.540
16:17:31.327,2.266,-7.063,-6.115,True,0.000,0.000,-7.063,-6.115,9.343,0.000,0.000,0.000,0.589
16:17:31.350,2.289,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.013
16:17:31.370,2.309,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.631
16:17:31.391,2.330,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.999
16:17:31.411,2.350,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.813
16:17:31.431,2.370,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.801
16:17:31.451,2.390,-3.532,-6.115,True,0.000,0.000,-3.532,-6.115,7.062,0.000,0.000,0.000,0.688
16:17:31.472,2.411,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.855
16:17:31.492,2.431,-7.063,-6.115,True,0.000,0.000,-7.063,-6.115,9.343,0.000,0.000,0.000,0.966
16:17:31.513,2.452,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.934
16:17:31.533,2.472,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.872
16:17:31.554,2.492,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,1.029
16:17:31.574,2.512,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.539
16:17:31.594,2.533,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.641
16:17:31.615,2.553,-3.532,-4.077,True,0.000,0.000,-3.532,-4.077,5.394,0.000,0.000,0.000,0.982
16:17:31.634,2.573,-1.766,-6.115,True,0.000,0.000,-1.766,-6.115,6.365,0.000,0.000,0.000,0.458
16:17:31.655,2.594,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.896
16:17:31.675,2.614,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.609
16:17:31.696,2.634,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.881
16:17:31.716,2.654,-8.829,-4.077,True,0.000,0.000,-8.829,-4.077,9.725,0.000,0.000,0.000,0.843
16:17:31.736,2.675,-5.297,-10.192,True,0.000,0.000,-5.297,-10.192,11.487,0.000,0.000,0.000,0.927
16:17:31.758,2.696,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.620
16:17:31.778,2.717,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.611
16:17:31.799,2.738,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.926
16:17:31.819,2.758,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.834
16:17:31.840,2.778,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.092
16:17:31.860,2.799,-3.532,-4.077,True,0.000,0.000,-3.532,-4.077,5.394,0.000,0.000,0.000,1.072
16:17:31.880,2.819,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.762
16:17:31.900,2.839,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.763
16:17:31.921,2.860,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.912
16:17:31.942,2.881,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.143
16:17:31.962,2.901,-3.532,-8.154,True,0.000,0.000,-3.532,-8.154,8.886,0.000,0.000,0.000,0.983
16:17:31.982,2.921,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.817
16:17:32.002,2.941,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.497
16:17:32.022,2.961,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.926
16:17:32.043,2.982,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.974
16:17:32.064,3.002,-7.063,-6.115,True,0.000,0.000,-7.063,-6.115,9.343,0.000,0.000,0.000,1.175
16:17:32.084,3.023,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.935
16:17:32.104,3.043,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.942
16:17:32.125,3.063,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.939
16:17:32.145,3.084,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.009
16:17:32.167,3.105,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.858
16:17:32.187,3.126,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,1.008
16:17:32.207,3.146,-3.532,-2.038,True,0.000,0.000,-3.532,-2.038,4.078,0.000,0.000,0.000,0.554
16:17:32.228,3.166,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.841
16:17:32.248,3.187,-8.829,-4.077,True,0.000,0.000,-8.829,-4.077,9.725,0.000,0.000,0.000,0.911
16:17:32.268,3.207,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.567
16:17:32.289,3.228,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.991
16:17:32.310,3.248,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.871
16:17:32.330,3.269,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.931
16:17:32.350,3.289,-7.063,-4.077,True,0.000,0.000,-7.063,-4.077,8.155,0.000,0.000,0.000,0.562
16:17:32.371,3.310,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.791
16:17:32.391,3.330,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.634
16:17:32.412,3.351,-7.063,-10.192,True,0.000,0.000,-7.063,-10.192,12.401,0.000,0.000,0.000,0.787
16:17:32.432,3.371,-3.532,-6.115,True,0.000,0.000,-3.532,-6.115,7.062,0.000,0.000,0.000,0.841
16:17:32.453,3.392,-3.532,-6.115,True,0.000,0.000,-3.532,-6.115,7.062,0.000,0.000,0.000,0.956
16:17:32.473,3.412,-8.829,-2.038,True,0.000,0.000,-8.829,-2.038,9.061,0.000,0.000,0.000,0.751
16:17:32.493,3.432,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.644
16:17:32.515,3.453,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.998
16:17:32.534,3.473,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.560
16:17:32.555,3.494,-3.532,-8.154,True,0.000,0.000,-3.532,-8.154,8.886,0.000,0.000,0.000,1.182
16:17:32.575,3.514,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.817
16:17:32.596,3.535,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.682
16:17:32.616,3.555,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.857
16:17:32.637,3.575,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.682
16:17:32.657,3.596,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.584
16:17:32.678,3.616,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.983
16:17:32.698,3.636,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.907
16:17:32.718,3.657,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.596
16:17:32.738,3.677,-8.829,-4.077,True,0.000,0.000,-8.829,-4.077,9.725,0.000,0.000,0.000,0.993
16:17:32.759,3.698,-5.297,-10.192,True,0.000,0.000,-5.297,-10.192,11.487,0.000,0.000,0.000,1.072
16:17:32.780,3.719,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,1.372
16:17:32.800,3.739,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.895
16:17:32.820,3.759,-3.532,-2.038,True,0.000,0.000,-3.532,-2.038,4.078,0.000,0.000,0.000,0.961
16:17:32.840,3.779,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.582
16:17:32.861,3.799,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.539
16:17:32.882,3.821,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.888
16:17:32.902,3.841,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.961
16:17:32.923,3.862,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.028
16:17:32.943,3.882,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.715
16:17:32.964,3.903,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.951
16:17:32.984,3.923,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.778
16:17:33.004,3.943,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.671
16:17:33.025,3.963,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.702
16:17:33.045,3.984,-3.532,-2.038,True,0.000,0.000,-3.532,-2.038,4.078,0.000,0.000,0.000,0.825
16:17:33.065,4.004,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.494
16:17:33.086,4.024,-1.766,-6.115,True,0.000,0.000,-1.766,-6.115,6.365,0.000,0.000,0.000,0.552
16:17:33.106,4.045,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.505
16:17:33.126,4.065,-3.532,0.000,True,0.000,0.000,-3.532,0.000,3.532,0.000,0.000,0.000,0.700
16:17:33.147,4.086,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.053
16:17:33.167,4.106,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.497
16:17:33.189,4.128,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,1.045
16:17:33.209,4.148,-1.766,-6.115,True,0.000,0.000,-1.766,-6.115,6.365,0.000,0.000,0.000,0.584
16:17:33.230,4.168,-7.063,-4.077,True,0.000,0.000,-7.063,-4.077,8.155,0.000,0.000,0.000,0.872
16:17:33.249,4.188,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.474
16:17:33.270,4.209,-3.532,-4.077,True,0.000,0.000,-3.532,-4.077,5.394,0.000,0.000,0.000,0.524
16:17:33.292,4.231,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.805
16:17:33.313,4.251,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,1.029
16:17:33.333,4.271,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.989
16:17:33.352,4.291,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.534
16:17:33.373,4.312,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.991
16:17:33.395,4.334,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.189
16:17:33.415,4.354,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.889
16:17:33.435,4.374,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.776
16:17:33.455,4.394,-1.766,-8.154,True,0.000,0.000,-1.766,-8.154,8.343,0.000,0.000,0.000,0.548
16:17:33.476,4.414,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.582
16:17:33.496,4.435,-3.532,-8.154,True,0.000,0.000,-3.532,-8.154,8.886,0.000,0.000,0.000,0.566
16:17:33.517,4.456,-7.063,-8.154,True,0.000,0.000,-7.063,-8.154,10.788,0.000,0.000,0.000,0.981
16:17:33.537,4.476,-1.766,-2.038,True,0.000,0.000,-1.766,-2.038,2.697,0.000,0.000,0.000,0.916
16:17:33.557,4.496,-5.297,-8.154,True,0.000,0.000,-5.297,-8.154,9.724,0.000,0.000,0.000,0.490
16:17:33.577,4.516,-7.063,-10.192,True,0.000,0.000,-7.063,-10.192,12.401,0.000,0.000,0.000,0.453
16:17:33.599,4.538,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,0.905
16:17:33.619,4.558,-1.766,2.038,True,0.000,0.000,-1.766,2.038,2.697,0.000,0.000,0.000,0.862
16:17:33.639,4.578,-3.532,-8.154,True,0.000,0.000,-3.532,-8.154,8.886,0.000,0.000,0.000,0.825
16:17:33.659,4.598,-7.063,-4.077,True,0.000,0.000,-7.063,-4.077,8.155,0.000,0.000,0.000,0.536
16:17:33.680,4.619,-1.766,0.000,True,0.000,0.000,-1.766,0.000,1.766,0.000,0.000,0.000,1.196
