timestamp,elapsed_time,ball_x,ball_y,ball_detected,kalman_x,kalman_y,kalman_vx,kalman_vy,platform_rx,platform_ry,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
17:46:41.648,0.306,0.000,10.192,True,-0.897,13.572,5.899,-7.055,0.950,-0.311,0.000,0.000,0.000,10.192,10.192,1.046,-0.171,1.060,0.710
17:46:41.670,0.327,-1.766,16.308,True,-1.009,14.100,4.041,-4.806,1.122,-0.225,0.000,0.000,-1.766,16.308,16.403,1.198,-0.077,1.200,0.818
17:46:41.690,0.347,-1.766,12.231,True,-1.123,13.591,2.601,-9.976,0.831,-0.122,0.000,0.000,-1.766,12.231,12.358,0.919,-0.003,0.919,0.774
17:46:41.710,0.368,-1.766,12.231,True,-1.232,13.122,1.534,-13.638,0.616,-0.038,0.000,0.000,-1.766,12.231,12.358,0.710,0.056,0.712,0.782
17:46:41.730,0.388,-1.766,12.231,True,-1.333,12.706,0.786,-16.042,0.478,0.008,0.000,0.000,-1.766,12.231,12.358,0.562,0.099,0.571,0.846
17:46:41.752,0.410,-1.766,12.231,True,-1.421,12.349,0.303,-17.433,0.455,0.022,0.000,0.000,-1.766,12.231,12.358,0.465,0.129,0.483,0.493
17:46:41.773,0.430,-1.766,10.192,True,-1.497,11.580,0.032,-21.150,0.229,0.023,0.000,0.000,-1.766,10.192,10.344,0.224,0.148,0.269,0.528
17:46:41.793,0.451,-1.766,12.231,True,-1.559,11.407,-0.075,-19.972,0.258,0.233,0.000,0.000,-1.766,12.231,12.358,0.259,0.159,0.304,0.742
17:46:41.814,0.471,-1.766,18.346,True,-1.608,12.712,-0.062,-9.297,0.866,0.248,0.000,0.000,-1.766,18.346,18.431,0.861,0.164,0.876,0.785
17:46:41.834,0.492,-1.766,16.308,True,-1.646,13.405,0.035,-5.291,1.132,0.193,0.000,0.000,-1.766,16.308,16.403,1.107,0.163,1.119,0.836
17:46:41.860,0.517,-1.766,20.385,True,-1.673,14.945,0.185,3.255,1.795,0.298,0.000,0.000,-1.766,20.385,20.461,1.638,0.159,1.646,0.457
17:46:41.881,0.538,-1.766,12.231,True,-1.692,14.365,0.365,-4.355,1.425,0.413,0.000,0.000,-1.766,12.231,12.358,1.244,0.153,1.254,0.813
17:46:41.901,0.559,-1.766,12.231,True,-1.703,13.802,0.555,-10.037,0.881,0.277,0.000,0.000,-1.766,12.231,12.358,0.937,0.146,0.948,0.738
17:46:41.921,0.579,-1.766,10.192,True,-1.709,12.809,0.742,-17.169,0.474,0.453,0.000,0.000,-1.766,10.192,10.344,0.523,0.138,0.541,0.415
17:46:41.942,0.600,-1.766,16.308,True,-1.711,13.358,0.917,-12.377,0.649,0.500,0.000,0.000,-1.766,16.308,16.403,0.790,0.131,0.800,0.685
17:46:41.963,0.621,-1.766,16.308,True,-1.710,13.854,1.074,-9.117,1.115,0.410,0.000,0.000,-1.766,16.308,16.403,0.983,0.124,0.991,0.696
17:46:41.984,0.641,-5.297,8.154,True,-2.527,12.389,-4.184,-19.562,0.488,0.642,0.000,0.000,-5.297,8.154,9.724,0.375,0.437,0.576,0.728
17:46:42.004,0.661,-1.766,12.231,True,-2.414,12.052,-1.996,-19.979,0.617,0.288,0.000,0.000,-1.766,12.231,12.358,0.323,0.330,0.462,0.445
17:46:42.024,0.681,-1.766,10.192,True,-2.294,11.313,-0.268,-22.873,0.263,0.348,0.000,0.000,-1.766,10.192,10.344,0.122,0.241,0.270,0.457
17:46:42.044,0.702,-5.297,14.269,True,-2.996,11.649,-4.350,-17.911,0.506,0.590,0.000,0.000,-5.297,14.269,15.221,0.374,0.492,0.618,0.766
17:46:42.064,0.722,-3.532,14.269,True,-3.187,11.983,-4.025,-14.131,1.006,0.387,0.000,0.000,-3.532,14.269,14.700,0.575,0.496,0.759,0.811
17:46:42.084,0.742,-5.297,14.269,True,-3.739,12.297,-6.105,-11.388,1.298,0.394,0.000,0.000,-5.297,14.269,15.221,0.727,0.643,0.971,0.516
17:46:42.105,0.763,-5.297,12.231,True,-4.195,12.107,-6.976,-12.635,0.811,1.112,0.000,0.000,-5.297,12.231,13.329,0.653,0.727,0.978,0.686
17:46:42.126,0.783,-5.297,14.269,True,-4.558,12.415,-6.952,-10.288,1.055,1.229,0.000,0.000,-5.297,14.269,15.221,0.787,0.763,1.096,0.718
17:46:42.146,0.803,-5.297,14.269,True,-4.837,12.688,-6.302,-8.760,0.906,1.302,0.000,0.000,-5.297,14.269,15.221,0.882,0.762,1.166,0.728
17:46:42.166,0.824,-5.297,8.154,True,-5.041,11.500,-5.247,-17.229,0.308,1.704,0.000,0.000,-5.297,8.154,9.724,0.390,0.736,0.832,0.761
17:46:42.189,0.847,-5.297,10.192,True,-5.181,10.932,-3.968,-19.501,0.172,1.563,0.000,0.000,-5.297,10.192,11.487,0.232,0.693,0.731,0.871
17:46:42.210,0.867,-5.297,10.192,True,-5.269,10.461,-2.601,-20.512,-0.215,1.084,0.000,0.000,-5.297,10.192,11.487,0.141,0.642,0.657,0.800
17:46:42.230,0.887,-5.297,8.154,True,-5.315,9.610,-1.247,-23.697,-0.699,1.128,0.000,0.000,-5.297,8.154,9.724,-0.085,0.587,0.593,0.785
17:46:42.250,0.908,-5.297,10.192,True,-5.330,9.381,0.024,-21.909,-0.709,0.791,0.000,0.000,-5.297,10.192,11.487,-0.029,0.532,0.533,0.487
17:46:42.271,0.928,-5.297,8.154,True,-5.322,8.760,1.167,-23.055,-0.799,0.647,0.000,0.000,-5.297,8.154,9.724,-0.142,0.481,0.501,0.507
17:46:42.294,0.952,-5.297,14.269,True,-5.299,9.686,2.157,-13.646,-0.380,0.559,0.000,0.000,-5.297,14.269,15.221,0.366,0.435,0.568,0.834
17:46:42.314,0.971,-5.297,12.231,True,-5.265,10.067,2.986,-10.095,-0.290,0.496,0.000,0.000,-5.297,12.231,13.329,0.561,0.395,0.686,0.433
17:46:42.334,0.992,-5.297,12.231,True,-5.227,10.415,3.656,-7.636,-0.261,0.379,0.000,0.000,-5.297,12.231,13.329,0.704,0.361,0.792,0.445
17:46:42.355,1.012,-5.297,10.192,True,-5.187,10.246,4.179,-9.190,-0.235,0.348,0.000,0.000,-5.297,10.192,11.487,0.619,0.334,0.703,0.483
17:46:42.375,1.033,-5.297,14.269,True,-5.149,11.040,4.570,-4.037,-0.004,0.359,0.000,0.000,-5.297,14.269,15.221,0.926,0.313,0.977,0.723
17:46:42.396,1.053,-5.297,12.231,True,-5.113,11.254,4.846,-3.997,-0.203,0.566,0.000,0.000,-5.297,12.231,13.329,0.949,0.297,0.995,0.439
17:46:42.416,1.074,-1.766,14.269,True,-4.261,11.893,10.421,-1.221,0.059,0.188,0.000,0.000,-1.766,14.269,14.378,1.135,-0.034,1.136,0.819
17:46:42.436,1.094,-1.766,12.231,True,-3.521,11.953,13.844,-3.001,-0.100,-0.038,0.000,0.000,-1.766,12.231,12.358,1.063,-0.259,1.094,0.713
17:46:42.457,1.114,-1.766,10.192,True,-2.901,11.498,15.570,-7.782,-0.401,-0.064,0.000,0.000,-1.766,10.192,10.344,0.806,-0.397,0.899,0.705
17:46:42.477,1.135,-1.766,16.308,True,-2.398,12.496,16.012,-1.856,-0.221,-0.300,0.000,0.000,-1.766,16.308,16.403,1.168,-0.467,1.258,1.008
17:46:42.498,1.155,-1.766,12.231,True,-2.005,12.406,15.529,-4.603,-0.422,-0.056,0.000,0.000,-1.766,12.231,12.358,1.037,-0.485,1.145,0.730
17:46:42.518,1.176,0.000,14.269,True,-1.301,12.768,17.121,-3.748,-0.281,-0.297,0.000,0.000,0.000,14.269,14.269,1.111,-0.626,1.275,0.900
17:46:42.539,1.196,-1.766,10.192,True,-1.146,12.112,14.603,-9.851,-0.562,-0.292,0.000,0.000,-1.766,10.192,10.344,0.776,-0.530,0.940,0.842
17:46:42.559,1.216,-1.766,12.231,True,-1.066,11.988,12.122,-10.964,-0.719,-0.273,0.000,0.000,-1.766,12.231,12.358,0.715,-0.428,0.833,0.691
17:46:42.579,1.237,0.000,10.192,True,-0.632,11.403,12.499,-14.841,-1.089,-0.408,0.000,0.000,0.000,10.192,10.192,0.485,-0.488,0.689,0.750
17:46:42.600,1.257,-1.766,10.192,True,-0.704,10.894,9.383,-17.233,-1.110,-0.294,0.000,0.000,-1.766,10.192,10.344,0.329,-0.344,0.476,0.821
17:46:42.620,1.277,-1.766,12.231,True,-0.806,10.940,6.768,-15.340,-1.284,-0.013,0.000,0.000,-1.766,12.231,12.358,0.417,-0.218,0.470,0.717
17:46:42.641,1.298,-1.766,12.231,True,-0.925,11.004,4.648,-13.757,-1.335,0.096,0.000,0.000,-1.766,12.231,12.358,0.493,-0.113,0.506,0.753
17:46:42.661,1.318,10.595,16.308,True,1.822,12.025,21.867,-6.251,-0.848,-0.925,0.000,0.000,10.595,16.308,19.447,0.927,-1.147,1.475,0.816
17:46:42.681,1.338,0.000,12.231,True,1.735,11.977,16.059,-7.649,-0.928,-0.696,0.000,0.000,0.000,12.231,12.231,0.860,-0.882,1.232,0.430
17:46:42.702,1.359,0.000,14.269,True,1.578,12.392,11.106,-5.682,-0.441,-0.423,0.000,0.000,0.000,14.269,14.269,0.988,-0.648,1.182,0.543
17:46:42.722,1.379,-1.766,14.269,True,0.972,12.741,4.329,-4.673,-0.250,-0.077,0.000,0.000,-1.766,14.269,14.378,1.068,-0.288,1.106,0.487
17:46:42.743,1.400,-1.766,16.308,True,0.402,13.498,-0.577,-1.277,-0.409,0.308,0.000,0.000,-1.766,16.308,16.403,1.293,-0.015,1.294,0.757
17:46:42.763,1.421,-1.766,14.269,True,-0.110,13.657,-3.901,-2.717,-0.612,0.385,0.000,0.000,-1.766,14.269,14.378,1.246,0.183,1.259,0.756
17:46:42.784,1.441,-1.766,16.308,True,-0.555,14.231,-5.933,-1.147,-0.499,0.416,0.000,0.000,-1.766,16.308,16.403,1.373,0.317,1.409,0.856
17:46:42.804,1.461,-1.766,16.308,True,-0.927,14.696,-6.950,-0.761,-0.177,0.599,0.000,0.000,-1.766,16.308,16.403,1.436,0.399,1.491,0.945
17:46:42.824,1.482,0.000,20.385,True,-0.819,16.006,-4.501,4.999,0.155,0.353,0.000,0.000,0.000,20.385,20.385,1.821,0.280,1.843,0.773
17:46:42.844,1.502,-1.766,26.500,True,-1.108,18.521,-5.233,17.130,0.889,0.669,0.000,0.000,-1.766,26.500,26.559,2.608,0.342,2.630,0.790
17:46:42.865,1.522,-3.532,20.385,True,-1.751,19.217,-8.073,14.094,0.874,1.026,0.000,0.000,-3.532,20.385,20.688,2.544,0.531,2.599,0.793
17:46:42.885,1.543,-3.532,20.385,True,-2.289,19.705,-9.454,10.221,0.777,1.269,0.000,0.000,-3.532,20.385,20.688,2.422,0.646,2.506,0.712
17:46:42.906,1.563,-3.532,22.423,True,-2.723,20.493,-9.735,9.085,1.001,1.167,0.000,0.000,-3.532,22.423,22.699,2.450,0.702,2.549,0.981
17:46:42.926,1.583,-3.532,22.423,True,-3.060,21.081,-9.231,6.720,1.074,1.027,0.000,0.000,-3.532,22.423,22.699,2.405,0.713,2.508,0.363
17:46:42.947,1.604,-3.532,24.462,True,-3.311,21.970,-8.203,6.737,1.163,0.922,0.000,0.000,-3.532,24.462,24.715,2.494,0.693,2.589,0.957
17:46:42.967,1.625,-3.532,24.462,True,-3.489,22.652,-6.865,5.212,1.137,0.993,0.000,0.000,-3.532,24.462,24.715,2.495,0.652,2.579,0.963
17:46:42.988,1.645,-3.532,26.500,True,-3.604,23.626,-5.382,5.803,1.305,1.001,0.000,0.000,-3.532,26.500,26.734,2.619,0.598,2.686,0.795
17:46:43.008,1.665,-5.297,28.538,True,-4.080,24.856,-6.575,7.747,1.610,1.091,0.000,0.000,-5.297,28.538,29.026,2.828,0.698,2.913,0.774
17:46:43.029,1.686,-5.297,28.538,True,-4.464,25.831,-6.799,7.324,1.780,1.092,0.000,0.000,-5.297,28.538,29.026,2.906,0.746,3.001,0.391
17:46:43.050,1.707,-5.297,28.538,True,-4.762,26.572,-6.331,5.264,1.692,1.273,0.000,0.000,-5.297,28.538,29.026,2.890,0.756,2.987,1.018
17:46:43.070,1.727,-3.532,30.577,True,-4.573,27.583,-2.706,5.282,1.938,1.084,0.000,0.000,-3.532,30.577,30.780,2.992,0.577,3.047,0.777
17:46:43.090,1.747,-3.532,30.577,True,-4.373,28.360,0.152,3.546,2.095,0.855,0.000,0.000,-3.532,30.577,30.780,2.993,0.431,3.023,0.513
17:46:43.110,1.768,-5.297,32.615,True,-4.585,29.403,-0.380,3.788,2.248,0.870,0.000,0.000,-5.297,32.615,33.043,3.108,0.475,3.144,0.741
17:46:43.131,1.788,-3.532,32.615,True,-4.346,30.208,2.217,2.193,2.305,0.697,0.000,0.000,-3.532,32.615,32.806,3.118,0.337,3.136,0.770
17:46:43.151,1.808,-5.297,32.615,True,-4.533,30.801,1.389,-0.602,2.279,0.749,0.000,0.000,-5.297,32.615,33.043,3.053,0.392,3.079,0.557
17:46:43.171,1.828,-3.532,34.654,True,-4.279,31.687,3.682,-0.973,2.409,0.572,0.000,0.000,-3.532,34.654,34.833,3.126,0.265,3.137,0.449
17:46:43.191,1.848,-5.297,32.615,True,-4.459,31.887,2.560,-5.947,2.214,0.631,0.000,0.000,-5.297,32.615,33.043,2.926,0.333,2.945,0.425
17:46:43.211,1.869,-3.532,34.654,True,-4.204,32.439,4.582,-7.553,2.242,0.510,0.000,0.000,-3.532,34.654,34.833,2.911,0.218,2.919,0.548
17:46:43.231,1.889,-3.532,34.654,True,-3.978,32.837,5.918,-9.919,2.200,0.399,0.000,0.000,-3.532,34.654,34.833,2.846,0.137,2.849,0.420
17:46:43.256,1.913,-1.766,34.654,True,-3.373,33.107,9.396,-12.690,2.193,0.019,0.000,0.000,-1.766,34.654,34.699,2.751,-0.077,2.752,0.758
17:46:43.276,1.934,-1.766,34.654,True,-2.855,33.272,11.404,-15.591,2.724,-0.016,0.000,0.000,-1.766,34.654,34.699,2.639,-0.218,2.648,0.812
17:46:43.297,1.954,-1.766,34.654,True,-2.427,33.353,12.272,-18.427,2.672,-0.053,0.000,0.000,-1.766,34.654,34.699,2.522,-0.299,2.540,0.745
17:46:43.317,1.974,-1.766,32.615,True,-2.085,32.899,12.293,-24.172,2.403,0.120,0.000,0.000,-1.766,32.615,32.663,2.223,-0.334,2.248,0.497
17:46:43.337,1.994,-1.766,34.654,True,-1.822,32.936,11.719,-25.322,2.261,0.043,0.000,0.000,-1.766,34.654,34.699,2.176,-0.335,2.202,0.481
17:46:43.358,2.015,-1.766,34.654,True,-1.629,32.946,10.759,-26.395,2.231,0.111,0.000,0.000,-1.766,34.654,34.699,2.130,-0.312,2.152,0.801
17:46:43.378,2.035,0.000,32.615,True,-1.085,32.464,12.277,-30.469,2.041,-0.038,0.000,0.000,0.000,32.615,32.615,1.902,-0.433,1.950,0.742
17:46:43.398,2.056,0.000,32.615,True,-0.645,32.031,12.669,-33.214,1.921,-0.164,0.000,0.000,0.000,32.615,32.615,1.737,-0.495,1.806,0.528
17:46:43.419,2.076,1.766,32.615,True,0.110,31.657,14.947,-34.877,1.790,-0.323,0.000,0.000,1.766,32.615,32.663,1.626,-0.671,1.759,0.613
17:46:43.439,2.097,0.000,24.462,True,0.314,29.450,12.945,-48.141,0.962,-0.306,0.000,0.000,0.000,24.462,24.462,0.820,-0.603,1.018,0.710
17:46:43.460,2.117,1.766,30.577,True,0.850,28.973,13.529,-46.635,0.869,-0.428,0.000,0.000,1.766,30.577,30.628,0.839,-0.682,1.081,0.760
17:46:43.480,2.137,1.766,32.615,True,1.270,29.103,13.113,-41.371,1.015,-0.526,0.000,0.000,1.766,32.615,32.663,1.084,-0.706,1.294,0.534
17:46:43.500,2.158,1.766,30.577,True,1.587,28.810,12.019,-40.084,0.923,-0.647,0.000,0.000,1.766,30.577,30.628,1.112,-0.689,1.308,0.574
17:46:43.520,2.178,1.766,28.538,True,1.813,28.132,10.509,-41.559,1.014,-0.463,0.000,0.000,1.766,28.538,28.593,0.979,-0.645,1.172,0.517
17:46:43.541,2.198,1.766,28.538,True,1.963,27.588,8.791,-41.679,1.018,-0.478,0.000,0.000,1.766,28.538,28.593,0.919,-0.584,1.089,0.491
17:46:43.565,2.222,1.766,32.615,True,2.052,28.116,7.020,-34.617,1.396,-0.052,0.000,0.000,1.766,32.615,32.663,1.284,-0.515,1.383,0.554
17:46:43.585,2.243,3.532,28.538,True,2.504,27.683,8.006,-35.552,1.259,0.128,0.000,0.000,3.532,28.538,28.756,1.199,-0.604,1.342,0.561
17:46:43.607,2.264,3.532,26.500,True,2.866,26.862,8.091,-38.736,1.235,0.018,0.000,0.000,3.532,26.500,26.734,0.976,-0.644,1.170,0.569
17:46:43.628,2.285,3.532,28.538,True,3.145,26.657,7.538,-36.999,1.363,0.031,0.000,0.000,3.532,28.538,28.756,1.033,-0.647,1.219,0.852
17:46:43.648,2.305,3.532,26.500,True,3.350,26.052,6.570,-38.230,1.145,0.055,0.000,0.000,3.532,26.500,26.734,0.918,-0.625,1.110,0.765
17:46:43.673,2.330,5.297,24.462,True,3.903,25.096,8.059,-41.378,0.829,-0.142,0.000,0.000,5.297,24.462,25.029,0.683,-0.746,1.012,0.664
17:46:43.693,2.351,5.297,24.462,True,4.351,24.313,8.408,-42.486,0.748,-0.244,0.000,0.000,5.297,24.462,25.029,0.556,-0.806,0.979,0.769
17:46:43.714,2.371,5.297,22.423,True,4.700,23.222,7.940,-45.217,0.519,-0.279,0.000,0.000,5.297,22.423,23.040,0.326,-0.820,0.883,0.740
17:46:43.734,2.391,5.297,16.308,True,4.961,20.921,6.925,-55.065,-0.146,-0.256,0.000,0.000,5.297,16.308,17.147,-0.338,-0.802,0.870,0.524
17:46:43.755,2.412,5.297,22.423,True,5.145,20.425,5.580,-50.395,0.010,-0.159,0.000,0.000,5.297,22.423,23.040,-0.182,-0.761,0.782,0.864
17:46:43.780,2.437,5.297,22.423,True,5.266,20.115,4.079,-45.430,0.264,-0.006,0.000,0.000,5.297,22.423,23.040,0.006,-0.707,0.707,1.198
17:46:43.800,2.457,0.000,16.308,True,4.105,18.533,-5.540,-49.870,0.116,0.175,0.000,0.000,0.000,16.308,16.308,-0.348,-0.166,0.385,0.901
17:46:43.820,2.477,3.532,10.192,True,3.887,15.830,-6.588,-60.370,-0.660,0.233,0.000,0.000,3.532,10.192,10.787,-1.082,-0.098,1.086,0.932
17:46:43.840,2.497,5.297,14.269,True,4.114,14.540,-4.434,-58.686,-0.675,0.179,0.000,0.000,5.297,14.269,15.221,-1.136,-0.216,1.157,0.892
17:46:43.860,2.518,17.658,26.500,True,7.192,16.418,15.943,-36.295,0.546,-1.006,0.000,0.000,17.658,26.500,31.844,0.040,-1.423,1.423,0.715
17:46:43.881,2.538,3.532,8.154,True,6.587,13.941,6.942,-47.888,-0.056,-0.697,0.000,0.000,3.532,8.154,8.886,-0.720,-0.965,1.204,0.681
17:46:43.901,2.559,1.766,10.192,True,5.573,12.335,-2.615,-50.671,-0.679,-0.263,0.000,0.000,1.766,10.192,10.344,-1.003,-0.442,1.096,0.993
17:46:43.922,2.579,17.658,24.462,True,8.341,14.374,15.013,-28.543,0.271,-0.845,0.000,0.000,17.658,24.462,30.169,0.178,-1.497,1.507,1.014
17:46:43.942,2.599,7.063,20.385,True,8.274,15.332,9.528,-18.857,0.479,-0.974,0.000,0.000,7.063,20.385,21.574,0.701,-1.248,1.431,1.062
17:46:43.963,2.620,7.063,18.346,True,8.139,15.743,4.823,-15.118,0.991,-0.927,0.000,0.000,7.063,18.346,19.659,0.907,-1.027,1.370,1.133
17:46:43.983,2.641,7.063,18.346,True,7.963,16.116,0.923,-12.544,0.931,-0.963,0.000,0.000,7.063,18.346,19.659,1.058,-0.837,1.349,1.214
17:46:44.007,2.664,7.063,18.346,True,7.982,15.865,-0.797,-14.718,0.582,-0.776,0.000,0.000,7.063,18.346,19.659,0.937,-0.763,1.208,0.741
17:46:44.034,2.691,7.063,16.308,True,7.711,15.778,-3.993,-15.312,0.523,-0.468,0.000,0.000,7.063,16.308,17.772,0.902,-0.595,1.080,1.245
17:46:44.054,2.711,3.532,8.154,True,6.538,13.519,-12.120,-29.490,-0.403,-0.141,0.000,0.000,3.532,8.154,8.886,0.050,-0.119,0.129,1.115
17:46:44.074,2.732,5.297,16.308,True,6.040,13.794,-13.968,-24.161,-0.060,-0.292,0.000,0.000,5.297,16.308,17.147,0.313,0.013,0.313,0.827
17:46:44.095,2.752,5.297,14.269,True,5.646,13.548,-14.665,-23.307,0.059,-0.247,0.000,0.000,5.297,14.269,15.221,0.326,0.083,0.336,0.996
17:46:44.116,2.774,5.297,16.308,True,5.339,13.863,-14.580,-19.026,0.200,-0.352,0.000,0.000,5.297,16.308,17.147,0.546,0.110,0.557,0.646
17:46:44.137,2.794,5.297,16.308,True,5.107,14.156,-13.975,-15.852,0.212,-0.179,0.000,0.000,5.297,16.308,17.147,0.716,0.106,0.724,0.765
17:46:44.157,2.814,7.063,10.192,True,5.354,12.979,-10.367,-22.850,-0.108,-0.452,0.000,0.000,7.063,10.192,12.401,0.289,-0.078,0.300,0.838
17:46:44.177,2.835,5.297,16.308,True,5.182,13.408,-10.299,-17.707,0.113,-0.403,0.000,0.000,5.297,16.308,17.147,0.559,-0.064,0.563,0.816
17:46:44.198,2.855,5.297,16.308,True,5.051,13.812,-9.943,-13.916,0.329,-0.388,0.000,0.000,5.297,16.308,17.147,0.767,-0.066,0.770,0.807
17:46:44.225,2.882,5.297,16.308,True,4.956,14.179,-9.402,-11.272,0.567,-0.319,0.000,0.000,5.297,16.308,17.147,0.920,-0.081,0.924,0.704
17:46:44.245,2.903,5.297,16.308,True,4.768,13.954,-9.567,-13.163,0.529,-0.225,0.000,0.000,5.297,16.308,17.147,0.814,-0.054,0.816,0.758
17:46:44.266,2.923,5.297,16.308,True,4.780,14.428,-8.379,-10.116,0.662,-0.219,0.000,0.000,5.297,16.308,17.147,0.996,-0.108,1.002,0.903
17:46:44.286,2.944,3.532,14.269,True,4.324,14.238,-10.422,-12.091,0.623,-0.141,0.000,0.000,3.532,14.269,14.700,0.890,0.028,0.891,0.701
17:46:44.307,2.964,3.532,16.308,True,3.966,14.587,-11.306,-10.195,0.778,0.028,0.000,0.000,3.532,16.308,16.686,1.009,0.102,1.014,0.986
17:46:44.330,2.987,5.297,14.269,True,4.126,14.355,-8.658,-12.446,0.785,-0.079,0.000,0.000,5.297,14.269,15.221,0.886,-0.030,0.887,0.673
17:46:44.351,3.008,5.297,16.308,True,4.279,14.640,-6.652,-10.880,0.863,-0.195,0.000,0.000,5.297,16.308,17.147,0.984,-0.134,0.993,1.025
17:46:44.371,3.028,5.297,10.192,True,4.420,13.413,-5.172,-19.351,0.359,-0.270,0.000,0.000,5.297,10.192,11.487,0.487,-0.214,0.532,0.577
17:46:44.391,3.049,5.297,14.269,True,4.548,13.320,-4.121,-18.464,0.439,-0.297,0.000,0.000,5.297,14.269,15.221,0.517,-0.273,0.585,0.630
17:46:44.412,3.070,5.297,16.308,True,4.661,13.737,-3.419,-14.427,0.588,-0.303,0.000,0.000,5.297,16.308,17.147,0.737,-0.315,0.801,1.038
17:46:44.432,3.090,5.297,14.269,True,4.757,13.640,-2.994,-14.693,0.425,-0.261,0.000,0.000,5.297,14.269,15.221,0.715,-0.344,0.794,0.922
17:46:44.453,3.110,5.297,16.308,True,4.837,14.035,-2.785,-11.651,0.713,-0.534,0.000,0.000,5.297,16.308,17.147,0.889,-0.361,0.960,0.606
17:46:44.473,3.130,5.297,16.308,True,4.901,14.385,-2.738,-9.655,0.879,-0.331,0.000,0.000,5.297,16.308,17.147,1.012,-0.369,1.078,0.857
17:46:44.494,3.151,5.297,16.308,True,4.951,14.684,-2.807,-8.501,1.305,-0.429,0.000,0.000,5.297,16.308,17.147,1.093,-0.371,1.154,0.921
17:46:44.514,3.171,5.297,20.385,True,4.989,15.878,-2.954,-1.764,1.953,0.173,0.000,0.000,5.297,20.385,21.062,1.510,-0.368,1.554,0.662
17:46:44.534,3.191,7.063,16.308,True,5.426,15.951,-0.444,-4.155,1.812,0.002,0.000,0.000,7.063,16.308,17.772,1.412,-0.523,1.505,0.658
17:46:44.556,3.213,5.297,18.346,True,5.389,16.444,-1.701,-3.260,2.191,0.416,0.000,0.000,5.297,18.346,19.096,1.501,-0.464,1.571,0.700
17:46:44.576,3.234,5.297,16.308,True,5.342,16.363,-2.742,-6.452,2.018,0.427,0.000,0.000,5.297,16.308,17.147,1.351,-0.413,1.413,0.804
17:46:44.597,3.254,7.063,16.308,True,5.700,16.251,-0.871,-9.116,1.965,0.082,0.000,0.000,7.063,16.308,17.772,1.223,-0.532,1.333,0.905
17:46:44.617,3.274,7.063,18.346,True,6.004,16.598,0.151,-8.141,2.062,-0.023,0.000,0.000,7.063,18.346,19.659,1.300,-0.607,1.435,0.736
17:46:44.637,3.295,7.063,18.346,True,6.252,16.880,0.520,-7.889,2.077,0.000,0.000,0.000,7.063,18.346,19.659,1.340,-0.648,1.488,0.572
