timestamp,elapsed_time,ball_x,ball_y,ball_detected,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
16:10:24.744,15.953,-2.606,-3.629,True,0.000,0.000,-2.606,-3.629,4.468,0.000,0.000,0.000,0.901
16:10:24.765,15.974,-2.127,-2.963,True,0.000,0.000,-2.127,-2.963,3.647,0.000,0.000,0.000,1.201
16:10:24.785,15.994,-1.811,-1.595,True,0.000,0.000,-1.811,-1.595,2.413,0.000,0.000,0.000,1.030
16:10:24.805,16.014,-1.626,-0.628,True,0.000,0.000,-1.626,-0.628,1.743,0.000,0.000,0.000,1.014
16:10:24.826,16.035,-3.822,-4.397,True,0.000,0.000,-3.822,-4.397,5.826,0.000,0.000,0.000,1.097
16:10:24.846,16.055,-3.171,-3.714,True,0.000,0.000,-3.171,-3.714,4.884,0.000,0.000,0.000,1.120
16:10:24.866,16.075,-2.634,-1.368,True,0.000,0.000,-2.634,-1.368,2.969,0.000,0.000,0.000,0.832
16:10:24.886,16.096,-2.226,-0.509,True,0.000,0.000,-2.226,-0.509,2.283,0.000,0.000,0.000,0.938
16:10:24.907,16.116,-1.939,0.040,True,0.000,0.000,-1.939,0.040,1.939,0.000,0.000,0.000,1.091
16:10:24.927,16.136,-1.747,0.612,False,0.000,0.000,-1.747,0.612,1.851,0.000,0.000,0.000,0.993
16:10:24.948,16.157,-4.657,-4.075,True,0.000,0.000,-4.657,-4.075,6.189,0.000,0.000,0.000,0.879
16:10:24.968,16.177,-3.559,-2.487,True,0.000,0.000,-3.559,-2.487,4.342,0.000,0.000,0.000,0.606
16:10:24.989,16.198,-2.844,-2.375,True,0.000,0.000,-2.844,-2.375,3.705,0.000,0.000,0.000,1.101
16:10:25.009,16.218,-4.646,-4.944,True,0.000,0.000,-4.646,-4.944,6.784,0.000,0.000,0.000,0.747
16:10:25.029,16.238,-5.082,-5.698,True,0.000,0.000,-5.082,-5.698,7.635,0.000,0.000,0.000,0.935
16:10:25.049,16.258,-3.405,-3.967,True,0.000,0.000,-3.405,-3.967,5.227,0.000,0.000,0.000,0.593
16:10:25.070,16.279,-3.311,-4.098,True,0.000,0.000,-3.311,-4.098,5.269,0.000,0.000,0.000,0.860
16:10:25.090,16.299,-2.340,-1.671,True,0.000,0.000,-2.340,-1.671,2.875,0.000,0.000,0.000,0.807
16:10:25.110,16.319,-1.905,-0.611,True,0.000,0.000,-1.905,-0.611,2.001,0.000,0.000,0.000,1.045
16:10:25.130,16.339,-1.661,0.918,True,0.000,0.000,-1.661,0.918,1.898,0.000,0.000,0.000,0.925
16:10:25.151,16.360,-1.533,0.103,True,0.000,0.000,-1.533,0.103,1.536,0.000,0.000,0.000,0.676
16:10:25.173,16.382,-1.486,0.284,True,0.000,0.000,-1.486,0.284,1.513,0.000,0.000,0.000,0.884
16:10:25.193,16.402,-3.019,-3.172,True,0.000,0.000,-3.019,-3.172,4.379,0.000,0.000,0.000,0.936
16:10:25.213,16.422,-4.164,-6.615,True,0.000,0.000,-4.164,-6.615,7.817,0.000,0.000,0.000,0.624
16:10:25.234,16.443,-3.420,-4.584,True,0.000,0.000,-3.420,-4.584,5.720,0.000,0.000,0.000,0.659
16:10:25.254,16.463,-3.565,-6.414,True,0.000,0.000,-3.565,-6.414,7.338,0.000,0.000,0.000,0.693
16:10:25.274,16.484,-3.643,-7.659,True,0.000,0.000,-3.643,-7.659,8.481,0.000,0.000,0.000,0.859
16:10:25.295,16.504,-2.912,-4.904,True,0.000,0.000,-2.912,-4.904,5.703,0.000,0.000,0.000,0.995
16:10:25.315,16.524,-3.884,-7.155,True,0.000,0.000,-3.884,-7.155,8.142,0.000,0.000,0.000,0.773
16:10:25.335,16.544,-3.082,-5.279,True,0.000,0.000,-3.082,-5.279,6.112,0.000,0.000,0.000,1.097
16:10:25.356,16.565,-2.469,-2.948,True,0.000,0.000,-2.469,-2.948,3.846,0.000,0.000,0.000,1.068
16:10:25.376,16.586,-4.321,-5.668,True,0.000,0.000,-4.321,-5.668,7.127,0.000,0.000,0.000,0.872
16:10:25.398,16.607,-4.939,-6.872,True,0.000,0.000,-4.939,-6.872,8.463,0.000,0.000,0.000,0.878
16:10:25.418,16.627,-6.094,-7.710,True,0.000,0.000,-6.094,-7.710,9.827,0.000,0.000,0.000,0.536
16:10:25.438,16.647,-4.582,-4.723,True,0.000,0.000,-4.582,-4.723,6.581,0.000,0.000,0.000,0.553
16:10:25.459,16.668,-3.388,-2.464,True,0.000,0.000,-3.388,-2.464,4.189,0.000,0.000,0.000,1.060
16:10:25.479,16.689,-2.516,-1.765,True,0.000,0.000,-2.516,-1.765,3.074,0.000,0.000,0.000,0.853
16:10:25.500,16.709,-1.931,-1.400,True,0.000,0.000,-1.931,-1.400,2.386,0.000,0.000,0.000,0.605
16:10:25.520,16.729,-1.579,-0.390,True,0.000,0.000,-1.579,-0.390,1.626,0.000,0.000,0.000,0.668
16:10:25.541,16.750,-1.401,-3.284,True,0.000,0.000,-1.401,-3.284,3.570,0.000,0.000,0.000,0.953
16:10:25.561,16.770,-1.343,-2.871,True,0.000,0.000,-1.343,-2.871,3.170,0.000,0.000,0.000,1.037
16:10:25.581,16.790,-4.405,-2.538,True,0.000,0.000,-4.405,-2.538,5.084,0.000,0.000,0.000,0.513
16:10:25.602,16.811,-6.672,-3.168,True,0.000,0.000,-6.672,-3.168,7.386,0.000,0.000,0.000,0.991
16:10:25.622,16.831,-5.172,-1.876,True,0.000,0.000,-5.172,-1.876,5.502,0.000,0.000,0.000,0.912
16:10:25.642,16.851,-3.915,-0.919,True,0.000,0.000,-3.915,-0.919,4.021,0.000,0.000,0.000,0.895
16:10:25.663,16.872,-2.945,-0.265,True,0.000,0.000,-2.945,-0.265,2.957,0.000,0.000,0.000,1.116
16:10:25.683,16.892,-2.253,1.017,True,0.000,0.000,-2.253,1.017,2.472,0.000,0.000,0.000,0.703
16:10:25.703,16.913,-3.324,-2.527,True,0.000,0.000,-3.324,-2.527,4.176,0.000,0.000,0.000,1.008
16:10:25.724,16.933,-2.645,-0.816,True,0.000,0.000,-2.645,-0.816,2.768,0.000,0.000,0.000,0.876
16:10:25.745,16.954,-2.155,-1.262,True,0.000,0.000,-2.155,-1.262,2.497,0.000,0.000,0.000,1.104
16:10:25.765,16.974,-1.829,0.150,True,0.000,0.000,-1.829,0.150,1.835,0.000,0.000,0.000,0.718
16:10:25.787,16.996,-1.637,0.298,True,0.000,0.000,-1.637,0.298,1.664,0.000,0.000,0.000,1.688
16:10:25.807,17.017,-1.543,0.347,True,0.000,0.000,-1.543,0.347,1.581,0.000,0.000,0.000,0.966
16:10:25.828,17.037,-2.277,0.334,True,0.000,0.000,-2.277,0.334,2.301,0.000,0.000,0.000,0.569
16:10:25.848,17.057,-2.082,0.287,True,0.000,0.000,-2.082,0.287,2.102,0.000,0.000,0.000,0.540
16:10:25.869,17.078,-1.934,0.226,True,0.000,0.000,-1.934,0.226,1.947,0.000,0.000,0.000,0.777
16:10:25.889,17.099,-4.113,-4.230,True,0.000,0.000,-4.113,-4.230,5.900,0.000,0.000,0.000,0.687
16:10:25.910,17.119,-4.181,-3.078,True,0.000,0.000,-4.181,-3.078,5.191,0.000,0.000,0.000,1.050
16:10:25.931,17.140,-3.381,-1.178,True,0.000,0.000,-3.381,-1.178,3.580,0.000,0.000,0.000,1.143
16:10:25.951,17.160,-2.734,-0.595,True,0.000,0.000,-2.734,-0.595,2.798,0.000,0.000,0.000,0.556
16:10:25.971,17.180,-2.251,-1.071,True,0.000,0.000,-2.251,-1.071,2.493,0.000,0.000,0.000,0.617
16:10:25.992,17.202,-3.442,-4.094,True,0.000,0.000,-3.442,-4.094,5.348,0.000,0.000,0.000,1.612
16:10:26.012,17.221,-5.100,-6.295,True,0.000,0.000,-5.100,-6.295,8.102,0.000,0.000,0.000,0.656
16:10:26.033,17.242,-4.754,-5.131,True,0.000,0.000,-4.754,-5.131,6.995,0.000,0.000,0.000,0.857
16:10:26.053,17.262,-3.651,-4.102,True,0.000,0.000,-3.651,-4.102,5.491,0.000,0.000,0.000,0.723
16:10:26.073,17.282,-2.800,-2.393,True,0.000,0.000,-2.800,-2.393,3.683,0.000,0.000,0.000,0.613
16:10:26.094,17.303,-2.193,-1.137,True,0.000,0.000,-2.193,-1.137,2.470,0.000,0.000,0.000,1.113
16:10:26.115,17.324,-1.797,-0.287,True,0.000,0.000,-1.797,-0.287,1.820,0.000,0.000,0.000,1.038
16:10:26.136,17.345,-1.568,0.230,True,0.000,0.000,-1.568,0.230,1.585,0.000,0.000,0.000,1.049
16:10:26.156,17.365,-1.461,-0.382,True,0.000,0.000,-1.461,-0.382,1.510,0.000,0.000,0.000,0.782
16:10:26.176,17.386,-2.959,-3.563,True,0.000,0.000,-2.959,-3.563,4.632,0.000,0.000,0.000,1.117
16:10:26.197,17.406,-3.328,-4.160,True,0.000,0.000,-3.328,-4.160,5.327,0.000,0.000,0.000,0.995
16:10:26.217,17.426,-2.800,-2.732,True,0.000,0.000,-2.800,-2.732,3.912,0.000,0.000,0.000,0.822
16:10:26.237,17.446,-2.377,-2.474,True,0.000,0.000,-2.377,-2.474,3.431,0.000,0.000,0.000,1.239
16:10:26.257,17.467,-2.064,-0.518,True,0.000,0.000,-2.064,-0.518,2.128,0.000,0.000,0.000,1.214
16:10:26.277,17.487,-1.851,0.898,True,0.000,0.000,-1.851,0.898,2.057,0.000,0.000,0.000,0.585
16:10:26.298,17.508,-1.719,0.960,True,0.000,0.000,-1.719,0.960,1.969,0.000,0.000,0.000,1.076
16:10:26.319,17.528,-3.934,-2.634,True,0.000,0.000,-3.934,-2.634,4.734,0.000,0.000,0.000,0.679
16:10:26.341,17.550,-3.281,-1.818,True,0.000,0.000,-3.281,-1.818,3.751,0.000,0.000,0.000,1.145
16:10:26.360,17.570,-5.014,-5.533,True,0.000,0.000,-5.014,-5.533,7.466,0.000,0.000,0.000,0.592
16:10:26.382,17.591,-3.959,-3.804,True,0.000,0.000,-3.959,-3.804,5.490,0.000,0.000,0.000,1.099
16:10:26.402,17.611,-3.098,-3.248,True,0.000,0.000,-3.098,-3.248,4.489,0.000,0.000,0.000,1.102
16:10:26.422,17.631,-3.212,-5.425,True,0.000,0.000,-3.212,-5.425,6.305,0.000,0.000,0.000,0.993
16:10:26.442,17.652,-4.076,-6.987,True,0.000,0.000,-4.076,-6.987,8.089,0.000,0.000,0.000,0.849
16:10:26.463,17.672,-3.190,-5.378,True,0.000,0.000,-3.190,-5.378,6.253,0.000,0.000,0.000,0.565
16:10:26.483,17.692,-2.517,-3.187,True,0.000,0.000,-2.517,-3.187,4.061,0.000,0.000,0.000,0.776
16:10:26.503,17.713,-2.045,-2.442,True,0.000,0.000,-2.045,-2.442,3.185,0.000,0.000,0.000,0.601
16:10:26.524,17.733,-1.743,-0.212,True,0.000,0.000,-1.743,-0.212,1.756,0.000,0.000,0.000,0.645
16:10:26.544,17.754,-1.574,-2.192,True,0.000,0.000,-1.574,-2.192,2.699,0.000,0.000,0.000,0.853
16:10:26.565,17.774,-1.501,-1.147,True,0.000,0.000,-1.501,-1.147,1.889,0.000,0.000,0.000,0.905
16:10:26.585,17.794,-3.775,-3.933,True,0.000,0.000,-3.775,-3.933,5.451,0.000,0.000,0.000,0.617
16:10:26.606,17.815,-3.174,-2.502,True,0.000,0.000,-3.174,-2.502,4.042,0.000,0.000,0.000,1.190
16:10:26.626,17.835,-4.950,-4.907,True,0.000,0.000,-4.950,-4.907,6.970,0.000,0.000,0.000,0.626
16:10:26.646,17.855,-3.926,-6.660,True,0.000,0.000,-3.926,-6.660,7.731,0.000,0.000,0.000,0.512
16:10:26.667,17.876,-4.610,-6.077,True,0.000,0.000,-4.610,-6.077,7.628,0.000,0.000,0.000,0.786
16:10:26.687,17.896,-3.559,-3.750,True,0.000,0.000,-3.559,-3.750,5.170,0.000,0.000,0.000,0.746
16:10:26.708,17.917,-2.747,-1.103,True,0.000,0.000,-2.747,-1.103,2.961,0.000,0.000,0.000,1.062
16:10:26.728,17.937,-4.454,-3.619,True,0.000,0.000,-4.454,-3.619,5.738,0.000,0.000,0.000,1.058
16:10:26.748,17.957,-4.211,-5.588,True,0.000,0.000,-4.211,-5.588,6.997,0.000,0.000,0.000,0.712
16:10:26.768,17.978,-5.515,-7.012,True,0.000,0.000,-5.515,-7.012,8.921,0.000,0.000,0.000,0.779
16:10:26.789,17.998,-4.157,-5.321,True,0.000,0.000,-4.157,-5.321,6.753,0.000,0.000,0.000,0.576
16:10:26.809,18.018,-3.100,-3.091,True,0.000,0.000,-3.100,-3.091,4.378,0.000,0.000,0.000,0.784
16:10:26.830,18.039,-2.341,-2.335,True,0.000,0.000,-2.341,-2.335,3.306,0.000,0.000,0.000,1.093
16:10:26.849,18.058,-2.602,-1.869,True,0.000,0.000,-2.602,-1.869,3.204,0.000,0.000,0.000,0.603
16:10:26.870,18.080,-2.100,-0.746,True,0.000,0.000,-2.100,-0.746,2.228,0.000,0.000,0.000,0.752
16:10:26.891,18.100,-1.774,-0.018,True,0.000,0.000,-1.774,-0.018,1.774,0.000,0.000,0.000,1.037
16:10:26.911,18.120,-1.588,0.398,True,0.000,0.000,-1.588,0.398,1.637,0.000,0.000,0.000,0.788
16:10:26.932,18.141,-3.787,-2.928,True,0.000,0.000,-3.787,-2.928,4.787,0.000,0.000,0.000,1.065
16:10:26.952,18.161,-3.143,-5.440,True,0.000,0.000,-3.143,-5.440,6.283,0.000,0.000,0.000,0.948
16:10:26.973,18.182,-2.613,-4.554,True,0.000,0.000,-2.613,-4.554,5.251,0.000,0.000,0.000,1.148
16:10:26.993,18.202,-2.211,-3.752,True,0.000,0.000,-2.211,-3.752,4.355,0.000,0.000,0.000,1.042
16:10:27.013,18.222,-1.930,-2.213,True,0.000,0.000,-1.930,-2.213,2.936,0.000,0.000,0.000,0.973
16:10:27.034,18.243,-4.034,-4.591,True,0.000,0.000,-4.034,-4.591,6.112,0.000,0.000,0.000,0.827
16:10:27.054,18.263,-4.829,-6.366,True,0.000,0.000,-4.829,-6.366,7.991,0.000,0.000,0.000,0.827
16:10:27.075,18.284,-3.814,-4.073,True,0.000,0.000,-3.814,-4.073,5.580,0.000,0.000,0.000,1.123
16:10:27.095,18.304,-5.278,-6.679,True,0.000,0.000,-5.278,-6.679,8.513,0.000,0.000,0.000,0.982
16:10:27.115,18.324,-4.039,-5.063,True,0.000,0.000,-4.039,-5.063,6.477,0.000,0.000,0.000,0.683
16:10:27.136,18.345,-3.064,-3.785,True,0.000,0.000,-3.064,-3.785,4.870,0.000,0.000,0.000,1.032
16:10:27.157,18.366,-2.355,-1.972,True,0.000,0.000,-2.355,-1.972,3.072,0.000,0.000,0.000,0.966
16:10:27.177,18.386,-3.405,-4.222,True,0.000,0.000,-3.405,-4.222,5.424,0.000,0.000,0.000,0.515
16:10:27.198,18.407,-2.704,-2.453,True,0.000,0.000,-2.704,-2.453,3.651,0.000,0.000,0.000,1.114
16:10:27.218,18.427,-4.478,-4.671,True,0.000,0.000,-4.478,-4.671,6.471,0.000,0.000,0.000,0.985
16:10:27.238,18.447,-3.510,-2.831,True,0.000,0.000,-3.510,-2.831,4.509,0.000,0.000,0.000,1.033
16:10:27.258,18.468,-2.752,-2.327,True,0.000,0.000,-2.752,-2.327,3.604,0.000,0.000,0.000,1.056
16:10:27.279,18.488,-2.965,-2.885,True,0.000,0.000,-2.965,-2.885,4.137,0.000,0.000,0.000,1.118
16:10:27.299,18.508,-3.154,-1.586,True,0.000,0.000,-3.154,-1.586,3.530,0.000,0.000,0.000,0.613
16:10:27.320,18.529,-2.545,-0.659,True,0.000,0.000,-2.545,-0.659,2.629,0.000,0.000,0.000,1.283
16:10:27.340,18.549,-3.628,-3.569,True,0.000,0.000,-3.628,-3.569,5.089,0.000,0.000,0.000,0.851
16:10:27.361,18.570,-2.920,-2.253,True,0.000,0.000,-2.920,-2.253,3.688,0.000,0.000,0.000,1.115
16:10:27.381,18.590,-2.380,-1.237,True,0.000,0.000,-2.380,-1.237,2.682,0.000,0.000,0.000,0.600
16:10:27.402,18.611,-2.000,-0.512,True,0.000,0.000,-2.000,-0.512,2.065,0.000,0.000,0.000,1.124
16:10:27.423,18.632,-1.756,-0.039,True,0.000,0.000,-1.756,-0.039,1.757,0.000,0.000,0.000,1.081
16:10:27.443,18.652,-1.619,0.235,True,0.000,0.000,-1.619,0.235,1.636,0.000,0.000,0.000,0.982
16:10:27.464,18.673,-1.558,0.362,True,0.000,0.000,-1.558,0.362,1.599,0.000,0.000,0.000,0.768
16:10:27.484,18.693,-1.548,0.392,True,0.000,0.000,-1.548,0.392,1.597,0.000,0.000,0.000,0.802
16:10:27.505,18.714,-1.568,-0.516,True,0.000,0.000,-1.568,-0.516,1.651,0.000,0.000,0.000,1.089
16:10:27.527,18.736,-1.603,-1.214,True,0.000,0.000,-1.603,-1.214,2.011,0.000,0.000,0.000,0.972
16:10:27.547,18.756,-1.642,0.050,True,0.000,0.000,-1.642,0.050,1.643,0.000,0.000,0.000,0.843
16:10:27.566,18.776,-1.679,0.125,True,0.000,0.000,-1.679,0.125,1.684,0.000,0.000,0.000,0.526
16:10:27.587,18.796,-1.710,-0.726,True,0.000,0.000,-1.710,-0.726,1.858,0.000,0.000,0.000,0.667
16:10:27.607,18.816,-1.711,-0.855,False,0.000,0.000,-1.711,-0.855,1.913,0.000,0.000,0.000,0.986
16:10:27.629,18.838,-2.737,-5.022,True,0.000,0.000,-2.737,-5.022,5.719,0.000,0.000,0.000,1.047
16:10:27.650,18.859,-2.400,-3.179,True,0.000,0.000,-2.400,-3.179,3.983,0.000,0.000,0.000,1.274
16:10:27.670,18.879,-2.175,-1.968,True,0.000,0.000,-2.175,-1.968,2.933,0.000,0.000,0.000,0.837
16:10:27.691,18.900,-4.317,-5.539,True,0.000,0.000,-4.317,-5.539,7.022,0.000,0.000,0.000,1.041
16:10:27.711,18.920,-3.551,-3.683,True,0.000,0.000,-3.551,-3.683,5.116,0.000,0.000,0.000,0.974
16:10:27.731,18.941,-2.906,-2.195,True,0.000,0.000,-2.906,-2.195,3.642,0.000,0.000,0.000,1.144
16:10:27.752,18.961,-2.403,-1.087,True,0.000,0.000,-2.403,-1.087,2.637,0.000,0.000,0.000,1.215
16:10:27.772,18.981,-2.804,-0.327,True,0.000,0.000,-2.804,-0.327,2.823,0.000,0.000,0.000,1.209
16:10:27.793,19.002,-2.355,0.143,True,0.000,0.000,-2.355,0.143,2.360,0.000,0.000,0.000,1.253
16:10:27.813,19.022,-2.031,0.394,True,0.000,0.000,-2.031,0.394,2.068,0.000,0.000,0.000,1.132
16:10:27.833,19.043,-4.101,-1.270,True,0.000,0.000,-4.101,-1.270,4.293,0.000,0.000,0.000,1.027
16:10:27.854,19.063,-3.344,-0.790,True,0.000,0.000,-3.344,-0.790,3.436,0.000,0.000,0.000,1.052
16:10:27.874,19.083,-2.726,-0.423,True,0.000,0.000,-2.726,-0.423,2.759,0.000,0.000,0.000,0.978
16:10:27.894,19.104,-2.261,-0.165,True,0.000,0.000,-2.261,-0.165,2.267,0.000,0.000,0.000,1.097
16:10:27.915,19.124,-2.699,0.002,True,0.000,0.000,-2.699,0.002,2.699,0.000,0.000,0.000,1.220
16:10:27.936,19.145,-4.570,-3.419,True,0.000,0.000,-4.570,-3.419,5.707,0.000,0.000,0.000,1.352
16:10:27.955,19.165,-6.691,-4.169,True,0.000,0.000,-6.691,-4.169,7.883,0.000,0.000,0.000,0.849
16:10:27.975,19.184,-7.390,-7.221,True,0.000,0.000,-7.390,-7.221,10.332,0.000,0.000,0.000,0.652
16:10:27.996,19.205,-5.465,-4.916,True,0.000,0.000,-5.465,-4.916,7.350,0.000,0.000,0.000,0.616
16:10:28.016,19.226,-5.454,-7.415,True,0.000,0.000,-5.454,-7.415,9.205,0.000,0.000,0.000,0.780
16:10:28.037,19.247,-3.906,-5.651,True,0.000,0.000,-3.906,-5.651,6.870,0.000,0.000,0.000,1.172
16:10:28.057,19.267,-2.772,-4.219,True,0.000,0.000,-2.772,-4.219,5.048,0.000,0.000,0.000,1.002
16:10:28.078,19.287,-2.768,-5.782,True,0.000,0.000,-2.768,-5.782,6.411,0.000,0.000,0.000,0.790
16:10:28.099,19.308,-2.096,-2.559,True,0.000,0.000,-2.096,-2.559,3.307,0.000,0.000,0.000,1.139
16:10:28.119,19.328,-2.435,-4.574,True,0.000,0.000,-2.435,-4.574,5.182,0.000,0.000,0.000,0.879
16:10:28.142,19.351,-4.281,-6.145,True,0.000,0.000,-4.281,-6.145,7.489,0.000,0.000,0.000,1.048
16:10:28.162,19.371,-3.377,-3.761,True,0.000,0.000,-3.377,-3.761,5.055,0.000,0.000,0.000,0.641
16:10:28.183,19.392,-2.672,-1.959,True,0.000,0.000,-2.672,-1.959,3.313,0.000,0.000,0.000,1.078
16:10:28.203,19.413,-3.686,-4.217,True,0.000,0.000,-3.686,-4.217,5.601,0.000,0.000,0.000,1.100
16:10:28.224,19.433,-3.693,-2.453,True,0.000,0.000,-3.693,-2.453,4.433,0.000,0.000,0.000,1.041
16:10:28.245,19.454,-5.200,-5.553,True,0.000,0.000,-5.200,-5.553,7.608,0.000,0.000,0.000,1.118
16:10:28.265,19.474,-3.994,-4.351,True,0.000,0.000,-3.994,-4.351,5.907,0.000,0.000,0.000,0.796
16:10:28.285,19.495,-3.044,-2.514,True,0.000,0.000,-3.044,-2.514,3.948,0.000,0.000,0.000,0.609
16:10:28.306,19.515,-2.352,-1.171,True,0.000,0.000,-2.352,-1.171,2.628,0.000,0.000,0.000,0.994
16:10:28.326,19.536,-1.889,-0.268,True,0.000,0.000,-1.889,-0.268,1.908,0.000,0.000,0.000,0.992
16:10:28.348,19.557,-1.611,0.277,True,0.000,0.000,-1.611,0.277,1.634,0.000,0.000,0.000,1.129
16:10:28.368,19.577,-1.471,1.434,True,0.000,0.000,-1.471,1.434,2.054,0.000,0.000,0.000,0.837
16:10:28.388,19.598,-1.169,2.258,True,0.000,0.000,-1.169,2.258,2.542,0.000,0.000,0.000,0.910
16:10:28.409,19.618,-1.373,2.494,True,0.000,0.000,-1.373,2.494,2.847,0.000,0.000,0.000,0.544
16:10:28.429,19.638,-1.473,1.635,True,0.000,0.000,-1.473,1.635,2.201,0.000,0.000,0.000,0.899
16:10:28.450,19.659,-1.367,1.928,True,0.000,0.000,-1.367,1.928,2.363,0.000,0.000,0.000,0.914
16:10:28.470,19.679,-3.582,-4.917,True,0.000,0.000,-3.582,-4.917,6.083,0.000,0.000,0.000,1.068
16:10:28.491,19.700,-5.507,-7.224,True,0.000,0.000,-5.507,-7.224,9.084,0.000,0.000,0.000,1.129
16:10:28.511,19.720,-5.862,-8.547,True,0.000,0.000,-5.862,-8.547,10.364,0.000,0.000,0.000,1.040
16:10:28.531,19.741,-5.239,-5.702,True,0.000,0.000,-5.239,-5.702,7.743,0.000,0.000,0.000,1.044
16:10:28.556,19.765,-3.932,-3.451,True,0.000,0.000,-3.932,-3.451,5.231,0.000,0.000,0.000,1.769
16:10:28.575,19.784,-5.222,-3.526,True,0.000,0.000,-5.222,-3.526,6.301,0.000,0.000,0.000,1.101
16:10:28.595,19.804,-3.884,-1.871,True,0.000,0.000,-3.884,-1.871,4.312,0.000,0.000,0.000,0.976
16:10:28.615,19.824,-5.163,-4.236,True,0.000,0.000,-5.163,-4.236,6.678,0.000,0.000,0.000,0.639
16:10:28.636,19.845,-3.825,-3.401,True,0.000,0.000,-3.825,-3.401,5.118,0.000,0.000,0.000,0.838
16:10:28.656,19.866,-2.821,-1.003,True,0.000,0.000,-2.821,-1.003,2.994,0.000,0.000,0.000,1.008
16:10:28.676,19.885,-2.887,0.719,True,0.000,0.000,-2.887,0.719,2.975,0.000,0.000,0.000,0.538
16:10:28.697,19.907,-3.001,-2.542,True,0.000,0.000,-3.001,-2.542,3.933,0.000,0.000,0.000,1.208
16:10:28.717,19.927,-2.367,-2.424,True,0.000,0.000,-2.367,-2.424,3.389,0.000,0.000,0.000,0.660
16:10:28.738,19.948,-1.936,-1.433,True,0.000,0.000,-1.936,-1.433,2.408,0.000,0.000,0.000,1.123
16:10:28.758,19.968,-1.670,0.180,True,0.000,0.000,-1.670,0.180,1.680,0.000,0.000,0.000,1.110
16:10:28.779,19.988,-1.530,0.439,True,0.000,0.000,-1.530,0.439,1.592,0.000,0.000,0.000,1.041
16:10:28.799,20.008,-1.478,0.534,True,0.000,0.000,-1.478,0.534,1.572,0.000,0.000,0.000,0.867
16:10:28.819,20.028,-1.483,0.525,True,0.000,0.000,-1.483,0.525,1.574,0.000,0.000,0.000,0.869
16:10:28.840,20.049,-1.519,-2.179,True,0.000,0.000,-1.519,-2.179,2.656,0.000,0.000,0.000,0.958
16:10:28.860,20.069,-2.331,-4.184,True,0.000,0.000,-2.331,-4.184,4.790,0.000,0.000,0.000,0.985
16:10:28.881,20.090,-3.696,-6.433,True,0.000,0.000,-3.696,-6.433,7.419,0.000,0.000,0.000,1.143
16:10:28.900,20.109,-3.140,-5.280,True,0.000,0.000,-3.140,-5.280,6.143,0.000,0.000,0.000,0.583
16:10:28.922,20.131,-2.661,-4.239,True,0.000,0.000,-2.661,-4.239,5.005,0.000,0.000,0.000,1.166
16:10:28.941,20.151,-3.043,-2.507,True,0.000,0.000,-3.043,-2.507,3.943,0.000,0.000,0.000,0.668
16:10:28.962,20.171,-2.557,-0.346,True,0.000,0.000,-2.557,-0.346,2.581,0.000,0.000,0.000,0.903
16:10:28.982,20.191,-2.187,0.288,True,0.000,0.000,-2.187,0.288,2.206,0.000,0.000,0.000,0.538
16:10:29.003,20.212,-1.926,0.614,True,0.000,0.000,-1.926,0.614,2.022,0.000,0.000,0.000,0.732
16:10:29.023,20.233,-2.521,1.606,True,0.000,0.000,-2.521,1.606,2.989,0.000,0.000,0.000,0.607
16:10:29.044,20.253,-4.501,-2.173,True,0.000,0.000,-4.501,-2.173,4.998,0.000,0.000,0.000,1.033
16:10:29.065,20.274,-3.648,-1.517,True,0.000,0.000,-3.648,-1.517,3.951,0.000,0.000,0.000,1.128
16:10:29.084,20.294,-4.462,-4.479,True,0.000,0.000,-4.462,-4.479,6.322,0.000,0.000,0.000,0.627
16:10:29.105,20.314,-3.501,-3.085,True,0.000,0.000,-3.501,-3.085,4.666,0.000,0.000,0.000,0.765
16:10:29.125,20.334,-2.749,-2.804,True,0.000,0.000,-2.749,-2.804,3.927,0.000,0.000,0.000,0.678
16:10:29.145,20.355,-2.204,-0.796,True,0.000,0.000,-2.204,-0.796,2.344,0.000,0.000,0.000,1.000
16:10:29.166,20.375,-1.843,-0.196,True,0.000,0.000,-1.843,-0.196,1.853,0.000,0.000,0.000,1.191
16:10:29.186,20.395,-1.628,0.168,True,0.000,0.000,-1.628,0.168,1.636,0.000,0.000,0.000,0.589
16:10:29.206,20.416,-1.522,0.355,True,0.000,0.000,-1.522,0.355,1.563,0.000,0.000,0.000,1.120
16:10:29.226,20.435,-1.491,0.420,True,0.000,0.000,-1.491,0.420,1.549,0.000,0.000,0.000,0.494
16:10:29.247,20.456,-1.505,0.407,True,0.000,0.000,-1.505,0.407,1.559,0.000,0.000,0.000,0.642
16:10:29.267,20.476,-1.545,0.351,True,0.000,0.000,-1.545,0.351,1.584,0.000,0.000,0.000,0.530
16:10:29.288,20.497,-1.593,0.278,True,0.000,0.000,-1.593,0.278,1.617,0.000,0.000,0.000,1.029
16:10:29.309,20.518,-1.641,0.203,True,0.000,0.000,-1.641,0.203,1.654,0.000,0.000,0.000,1.061
16:10:29.329,20.538,-1.684,0.136,True,0.000,0.000,-1.684,0.136,1.689,0.000,0.000,0.000,0.998
16:10:29.349,20.559,-1.717,0.082,True,0.000,0.000,-1.717,0.082,1.719,0.000,0.000,0.000,0.951
