timestamp,elapsed_time,ball_x,ball_y,ball_detected,kalman_x,kalman_y,kalman_vx,kalman_vy,platform_rx,platform_ry,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
17:50:58.903,1.198,-3.532,6.115,True,-3.298,6.537,4.851,-9.071,0.641,-0.288,0.000,0.000,-3.532,6.115,7.062,0.256,0.117,0.281,0.457
17:50:58.924,1.218,-3.532,8.154,True,-3.278,6.773,4.586,-6.849,0.726,-0.271,0.000,0.000,-3.532,8.154,8.886,0.378,0.126,0.398,0.711
17:50:58.944,1.239,-3.532,8.154,True,-3.266,6.989,4.317,-5.307,0.781,-0.243,0.000,0.000,-3.532,8.154,8.886,0.468,0.137,0.487,0.823
17:50:58.966,1.260,-3.532,8.154,True,-3.262,7.178,4.062,-4.326,0.825,-0.205,0.000,0.000,-3.532,8.154,8.886,0.530,0.148,0.550,0.387
17:50:58.986,1.280,-3.532,6.115,True,-3.262,6.865,3.830,-6.906,0.658,-0.178,0.000,0.000,-3.532,6.115,7.062,0.384,0.158,0.416,0.390
17:50:59.006,1.300,-3.532,8.154,True,-3.266,7.058,3.626,-5.516,0.740,-0.150,0.000,0.000,-3.532,8.154,8.886,0.465,0.168,0.495,0.459
17:50:59.027,1.321,-3.532,8.154,True,-3.272,7.228,3.454,-4.630,0.773,-0.123,0.000,0.000,-3.532,8.154,8.886,0.522,0.176,0.550,0.703
17:50:59.048,1.342,-3.532,8.154,True,-3.279,7.372,3.313,-4.146,0.800,-0.129,0.000,0.000,-3.532,8.154,8.886,0.557,0.183,0.587,0.789
17:50:59.069,1.363,-3.532,8.154,True,-3.287,7.490,3.203,-3.971,0.813,-0.112,0.000,0.000,-3.532,8.154,8.886,0.577,0.189,0.607,0.376
17:50:59.090,1.384,-1.766,8.154,True,-2.884,7.583,5.815,-4.021,0.789,-0.299,0.000,0.000,-1.766,8.154,8.343,0.584,0.033,0.585,0.489
17:50:59.110,1.404,-3.532,8.154,True,-2.945,7.654,4.716,-4.227,0.759,-0.234,0.000,0.000,-3.532,8.154,8.886,0.582,0.087,0.589,0.746
17:50:59.130,1.425,-3.532,8.154,True,-3.009,7.705,3.856,-4.531,0.734,-0.167,0.000,0.000,-3.532,8.154,8.886,0.574,0.132,0.589,0.624
17:50:59.151,1.445,-3.532,8.154,True,-3.071,7.740,3.212,-4.887,0.730,-0.154,0.000,0.000,-3.532,8.154,8.886,0.562,0.167,0.586,0.418
17:50:59.172,1.466,-3.532,8.154,True,-3.129,7.761,2.753,-5.259,0.699,-0.118,0.000,0.000,-3.532,8.154,8.886,0.547,0.193,0.580,0.653
17:50:59.192,1.486,-3.532,8.154,True,-3.180,7.772,2.450,-5.623,0.670,-0.094,0.000,0.000,-3.532,8.154,8.886,0.532,0.211,0.573,0.840
17:50:59.212,1.507,-3.532,6.115,True,-3.224,7.300,2.272,-9.074,0.477,-0.076,0.000,0.000,-3.532,6.115,7.062,0.332,0.223,0.400,0.568
17:50:59.233,1.527,-3.532,8.154,True,-3.261,7.359,2.193,-8.176,0.519,-0.063,0.000,0.000,-3.532,8.154,8.886,0.378,0.231,0.443,0.415
17:50:59.253,1.547,-3.532,6.115,True,-3.290,6.945,2.186,-10.603,0.567,-0.014,0.000,0.000,-3.532,6.115,7.062,0.229,0.234,0.327,0.469
17:50:59.274,1.568,-3.532,8.154,True,-3.313,7.063,2.231,-8.903,0.649,-0.161,0.000,0.000,-3.532,8.154,8.886,0.316,0.234,0.393,0.757
17:50:59.296,1.591,-3.532,8.154,True,-3.329,7.180,2.310,-7.614,0.510,-0.378,0.000,0.000,-3.532,8.154,8.886,0.385,0.232,0.449,0.862
17:50:59.317,1.611,-3.532,6.115,True,-3.341,6.816,2.408,-9.797,-0.058,-0.153,0.000,0.000,-3.532,6.115,7.062,0.251,0.229,0.340,0.720
17:50:59.337,1.632,-3.532,8.154,True,-3.348,6.976,2.514,-7.970,-0.000,-0.070,0.000,0.000,-3.532,8.154,8.886,0.348,0.225,0.415,0.816
17:50:59.358,1.652,-3.532,6.115,True,-3.352,6.654,2.619,-9.757,-0.051,0.032,0.000,0.000,-3.532,6.115,7.062,0.237,0.221,0.324,0.540
17:50:59.378,1.672,-3.532,6.115,True,-3.354,6.379,2.719,-10.768,0.062,-0.094,0.000,0.000,-3.532,6.115,7.062,0.165,0.217,0.272,0.490
17:50:59.400,1.694,-3.532,6.115,True,-3.299,6.163,3.165,-11.106,-0.020,-0.188,0.000,0.000,-3.532,6.115,7.062,0.128,0.192,0.230,0.715
17:50:59.420,1.714,-3.532,8.154,True,-3.319,6.565,3.025,-7.378,0.174,-0.164,0.000,0.000,-3.532,8.154,8.886,0.333,0.200,0.389,0.627
17:50:59.441,1.735,-3.532,8.154,True,-3.332,6.881,2.976,-5.139,0.327,-0.121,0.000,0.000,-3.532,8.154,8.886,0.464,0.203,0.507,0.757
17:50:59.461,1.755,-5.297,10.192,True,-3.790,7.651,0.137,-0.603,0.541,0.085,0.000,0.000,-5.297,10.192,11.487,0.742,0.375,0.832,0.725
17:50:59.481,1.776,-3.532,8.154,True,-3.724,7.767,1.306,-1.325,0.485,0.036,0.000,0.000,-3.532,8.154,8.886,0.722,0.316,0.788,0.714
17:50:59.502,1.796,-3.532,8.154,True,-3.658,7.840,2.212,-2.173,0.408,0.057,0.000,0.000,-3.532,8.154,8.886,0.692,0.270,0.743,0.833
17:50:59.522,1.816,-3.532,10.192,True,-3.594,8.368,2.890,0.049,0.636,-0.052,0.000,0.000,-3.532,10.192,10.787,0.843,0.233,0.875,0.874
17:50:59.542,1.836,-5.297,8.154,True,-3.951,8.318,0.699,-2.009,0.583,-0.013,0.000,0.000,-5.297,8.154,9.724,0.747,0.366,0.832,0.961
17:50:59.563,1.857,-3.532,8.154,True,-3.842,8.249,2.066,-3.732,0.688,-0.086,0.000,0.000,-3.532,8.154,8.886,0.664,0.295,0.726,1.023
17:50:59.583,1.877,-5.297,10.192,True,-4.150,8.645,0.400,-2.032,0.765,-0.123,0.000,0.000,-5.297,10.192,11.487,0.779,0.399,0.875,1.155
17:50:59.613,1.907,-3.532,8.154,True,-4.000,8.499,2.149,-4.317,0.559,-0.343,0.000,0.000,-3.532,8.154,8.886,0.663,0.307,0.731,1.009
17:50:59.640,1.934,-3.532,8.154,True,-3.858,8.353,3.428,-6.075,0.473,-0.397,0.000,0.000,-3.532,8.154,8.886,0.571,0.236,0.618,0.957
17:50:59.660,1.955,-3.532,8.154,True,-3.730,8.213,4.307,-7.365,0.300,-0.421,0.000,0.000,-3.532,8.154,8.886,0.500,0.184,0.532,0.987
17:50:59.681,1.975,-5.297,8.154,True,-4.028,8.086,2.156,-8.257,0.451,-0.282,0.000,0.000,-5.297,8.154,9.724,0.447,0.309,0.544,1.129
17:50:59.702,1.996,-5.297,8.154,True,-4.290,7.975,0.782,-8.820,0.425,-0.096,0.000,0.000,-5.297,8.154,9.724,0.411,0.397,0.571,1.011
17:50:59.726,2.021,-5.297,8.154,True,-4.274,7.799,1.597,-9.665,0.250,-0.023,0.000,0.000,-5.297,8.154,9.724,0.356,0.359,0.506,0.777
17:50:59.747,2.041,8.829,12.231,True,-0.553,8.911,25.981,-2.029,0.688,-1.478,0.000,0.000,8.829,12.231,15.085,0.806,-1.094,1.359,1.048
17:50:59.768,2.062,-5.297,8.154,True,-1.440,8.679,14.845,-4.895,0.450,-0.820,0.000,0.000,-5.297,8.154,9.724,0.656,-0.512,0.832,1.198
17:50:59.788,2.082,-5.297,10.192,True,-2.207,8.994,7.097,-3.645,0.508,-0.374,0.000,0.000,-5.297,10.192,11.487,0.743,-0.092,0.748,0.809
17:50:59.808,2.102,-5.297,8.154,True,-2.866,8.731,1.850,-6.371,0.482,-0.252,0.000,0.000,-5.297,8.154,9.724,0.596,0.206,0.630,0.632
17:50:59.831,2.125,-5.297,6.115,True,-3.428,8.000,-1.520,-11.418,0.153,-0.012,0.000,0.000,-5.297,6.115,8.091,0.299,0.412,0.509,0.905
17:50:59.851,2.145,-5.297,6.115,True,-3.897,7.377,-3.475,-14.554,-0.231,0.402,0.000,0.000,-5.297,6.115,8.091,0.097,0.545,0.554,0.477
17:50:59.871,2.165,-5.297,6.115,True,-4.280,6.857,-4.375,-16.227,-0.161,0.478,0.000,0.000,-5.297,6.115,8.091,-0.029,0.624,0.624,0.425
17:50:59.892,2.186,-7.063,6.115,True,-4.999,6.435,-7.182,-16.800,-0.217,0.770,0.000,0.000,-7.063,6.115,9.343,-0.097,0.820,0.826,0.848
17:50:59.912,2.207,-7.063,8.154,True,-5.590,6.578,-8.414,-13.480,-0.056,0.722,0.000,0.000,-7.063,8.154,10.788,0.065,0.934,0.936,0.499
17:50:59.933,2.227,-7.063,8.154,True,-6.062,6.738,-8.480,-10.805,0.135,0.563,0.000,0.000,-7.063,8.154,10.788,0.199,0.984,1.004,0.495
17:50:59.954,2.248,-7.063,8.154,True,-6.425,6.901,-7.726,-8.725,0.373,0.743,0.000,0.000,-7.063,8.154,10.788,0.307,0.988,1.034,0.917
17:50:59.973,2.268,-7.063,8.154,True,-6.692,7.058,-6.436,-7.176,0.569,0.736,0.000,0.000,-7.063,8.154,10.788,0.392,0.957,1.034,0.470
17:50:59.994,2.288,-7.063,8.154,True,-6.877,7.203,-4.840,-6.086,0.578,0.700,0.000,0.000,-7.063,8.154,10.788,0.455,0.905,1.013,0.809
17:51:00.015,2.309,-7.063,8.154,True,-6.995,7.330,-3.117,-5.377,0.588,0.676,0.000,0.000,-7.063,8.154,10.788,0.499,0.841,0.978,0.712
17:51:00.035,2.329,-7.063,8.154,True,-7.058,7.439,-1.399,-4.976,0.590,0.636,0.000,0.000,-7.063,8.154,10.788,0.527,0.771,0.934,0.524
17:51:00.055,2.349,-8.829,8.154,True,-7.492,7.529,-2.483,-4.813,0.584,0.752,0.000,0.000,-8.829,8.154,12.018,0.544,0.863,1.020,0.834
17:51:00.075,2.369,-7.063,12.231,True,-7.430,8.549,0.022,1.416,0.965,0.614,0.000,0.000,-7.063,12.231,14.124,0.922,0.746,1.186,0.461
17:51:00.096,2.390,-8.829,8.154,True,-7.755,8.479,-0.588,-1.126,0.853,0.739,0.000,0.000,-8.829,8.154,12.018,0.802,0.805,1.137,0.923
17:51:00.116,2.410,-7.063,8.154,True,-7.603,8.386,2.143,-3.236,0.746,0.599,0.000,0.000,-7.063,8.154,10.788,0.700,0.669,0.968,0.482
17:51:00.137,2.431,-8.829,8.154,True,-7.855,8.282,1.578,-4.929,0.659,0.646,0.000,0.000,-8.829,8.154,12.018,0.614,0.720,0.946,0.614
17:51:00.158,2.452,-8.829,8.154,True,-8.058,8.177,1.520,-6.237,0.592,0.701,0.000,0.000,-8.829,8.154,12.018,0.546,0.743,0.922,0.439
17:51:00.178,2.472,-7.063,8.154,True,-7.803,8.076,4.519,-7.202,0.528,0.561,0.000,0.000,-7.063,8.154,10.788,0.493,0.584,0.764,0.439
17:51:00.198,2.493,-7.063,6.115,True,-7.562,7.509,6.712,-10.991,0.280,0.425,0.000,0.000,-7.063,6.115,9.343,0.268,0.463,0.535,0.639
17:51:00.219,2.513,-7.063,8.154,True,-7.343,7.490,8.219,-10.221,0.626,0.371,0.000,0.000,-7.063,8.154,10.788,0.300,0.374,0.480,0.403
17:51:00.240,2.534,-7.063,6.115,True,-7.152,7.014,9.164,-12.627,0.360,0.081,0.000,0.000,-7.063,6.115,9.343,0.146,0.313,0.346,0.414
17:51:00.260,2.555,-7.063,6.115,True,-6.968,6.761,9.808,-12.927,0.202,0.290,0.000,0.000,-7.063,6.115,9.343,0.107,0.266,0.287,0.770
17:51:00.280,2.574,-5.297,6.115,True,-6.356,6.394,13.016,-13.847,-0.399,0.010,0.000,0.000,-5.297,6.115,8.091,0.030,0.063,0.070,0.434
17:51:00.301,2.595,-10.595,0.000,True,-7.297,4.484,5.568,-24.210,-1.082,0.476,0.000,0.000,-10.595,0.000,10.595,-0.621,0.487,0.789,0.789
17:51:00.321,2.615,-5.297,6.115,True,-6.702,4.541,9.604,-19.534,-1.133,-0.012,0.000,0.000,-5.297,6.115,8.091,-0.408,0.249,0.478,0.447
17:51:00.341,2.635,-5.297,8.154,True,-6.210,5.143,12.008,-12.446,-0.608,-0.051,0.000,0.000,-5.297,8.154,9.724,-0.034,0.093,0.099,0.451
17:51:00.364,2.658,-5.297,8.154,True,-5.807,5.683,13.230,-7.373,-0.370,-0.305,0.000,0.000,-5.297,8.154,9.724,0.245,-0.002,0.245,0.504
17:51:00.385,2.679,-5.297,8.154,True,-5.484,6.159,13.599,-3.894,-0.267,-0.013,0.000,0.000,-5.297,8.154,9.724,0.447,-0.051,0.450,0.755
17:51:00.405,2.699,-5.297,6.115,True,-5.232,6.090,13.365,-4.760,-0.435,-0.091,0.000,0.000,-5.297,6.115,8.091,0.401,-0.066,0.407,0.431
17:51:00.425,2.719,-5.297,8.154,True,-5.043,6.500,12.726,-2.311,-0.172,0.178,0.000,0.000,-5.297,8.154,9.724,0.551,-0.056,0.554,0.736
17:51:00.446,2.740,-5.297,6.115,True,-4.907,6.375,11.837,-3.957,-0.253,0.053,0.000,0.000,-5.297,6.115,8.091,0.466,-0.031,0.467,0.752
17:51:00.466,2.760,-5.297,8.154,True,-4.816,6.728,10.820,-2.086,-0.139,0.118,0.000,0.000,-5.297,8.154,9.724,0.584,0.005,0.584,0.671
17:51:00.487,2.781,-3.532,8.154,True,-4.351,7.027,12.459,-1.048,-0.042,0.008,0.000,0.000,-3.532,8.154,8.886,0.660,-0.114,0.670,0.856
17:51:00.507,2.801,-3.532,8.154,True,-3.970,7.273,13.096,-0.651,0.045,-0.080,0.000,0.000,-3.532,8.154,8.886,0.702,-0.181,0.725,0.831
17:51:00.528,2.822,-5.297,8.154,True,-4.077,7.468,10.294,-0.726,0.083,0.096,0.000,0.000,-5.297,8.154,9.724,0.718,-0.046,0.720,0.750
17:51:00.548,2.842,-3.532,8.154,True,-3.792,7.616,10.720,-1.129,0.090,0.047,0.000,0.000,-3.532,8.154,8.886,0.715,-0.093,0.721,0.835
17:51:00.568,2.862,-5.297,10.192,True,-3.978,8.198,7.895,1.381,0.277,0.157,0.000,0.000,-5.297,10.192,11.487,0.885,0.050,0.886,0.741
17:51:00.588,2.883,-3.532,10.192,True,-3.753,8.683,8.440,2.575,0.391,0.088,0.000,0.000,-3.532,10.192,10.787,0.987,0.004,0.987,0.472
17:51:00.609,2.903,-5.297,10.192,True,-3.983,9.073,5.824,2.781,0.475,0.245,0.000,0.000,-5.297,10.192,11.487,1.035,0.143,1.045,0.874
17:51:00.629,2.923,-5.297,8.154,True,-4.199,8.902,3.926,-0.838,0.309,0.348,0.000,0.000,-5.297,8.154,9.724,0.858,0.248,0.893,0.434
17:51:00.650,2.945,-3.532,10.192,True,-3.984,9.189,5.337,-0.600,0.350,0.240,0.000,0.000,-3.532,10.192,10.787,0.897,0.164,0.912,0.790
17:51:00.671,2.965,-3.532,8.154,True,-3.797,8.939,6.202,-4.009,0.172,0.170,0.000,0.000,-3.532,8.154,8.886,0.721,0.107,0.729,0.814
17:51:00.691,2.985,-5.297,10.192,True,-4.050,9.169,3.938,-3.451,0.269,0.318,0.000,0.000,-5.297,10.192,11.487,0.769,0.233,0.803,0.757
17:51:00.712,3.006,-5.297,10.192,True,-4.280,9.354,2.389,-3.362,0.290,0.442,0.000,0.000,-5.297,10.192,11.487,0.791,0.324,0.855,0.616
17:51:00.731,3.026,-5.297,10.192,True,-4.480,9.497,1.428,-3.604,0.332,0.533,0.000,0.000,-5.297,10.192,11.487,0.795,0.387,0.884,0.418
17:51:00.752,3.046,-5.297,10.192,True,-4.648,9.604,0.930,-4.065,0.299,0.571,0.000,0.000,-5.297,10.192,11.487,0.785,0.426,0.893,0.741
17:51:00.772,3.066,-5.297,10.192,True,-4.785,9.678,0.784,-4.655,0.115,0.574,0.000,0.000,-5.297,10.192,11.487,0.767,0.446,0.887,0.437
17:51:00.793,3.087,-5.297,10.192,True,-4.892,9.726,0.894,-5.302,0.266,0.598,0.000,0.000,-5.297,10.192,11.487,0.743,0.452,0.870,0.645
17:51:00.813,3.107,-5.297,10.192,True,-4.972,9.753,1.175,-5.954,0.130,0.675,0.000,0.000,-5.297,10.192,11.487,0.717,0.448,0.845,0.517
17:51:00.833,3.128,-5.297,8.154,True,-5.030,9.290,1.563,-9.687,-0.114,0.660,0.000,0.000,-5.297,8.154,9.724,0.505,0.436,0.667,0.807
17:51:00.854,3.148,-5.297,10.192,True,-5.068,9.351,2.003,-9.051,-0.077,0.609,0.000,0.000,-5.297,10.192,11.487,0.539,0.421,0.684,0.774
17:51:00.874,3.168,-5.297,10.192,True,-5.091,9.407,2.455,-8.597,-0.017,0.594,0.000,0.000,-5.297,10.192,11.487,0.565,0.403,0.694,0.394
17:51:00.894,3.189,-10.595,2.038,True,-6.332,7.563,-5.198,-20.749,-0.712,1.025,0.000,0.000,-10.595,2.038,10.789,-0.158,0.866,0.881,0.763
17:51:00.915,3.209,-5.297,8.154,True,-6.171,7.382,-1.680,-18.889,-0.519,0.920,0.000,0.000,-5.297,8.154,9.724,-0.094,0.695,0.701,0.781
17:51:00.934,3.229,-5.297,10.192,True,-5.994,7.745,1.133,-13.827,-0.444,0.762,0.000,0.000,-5.297,10.192,11.487,0.167,0.552,0.577,0.376
17:51:00.955,3.250,-5.297,10.192,True,-5.815,8.101,3.297,-10.010,-0.523,0.696,0.000,0.000,-5.297,10.192,11.487,0.371,0.438,0.575,0.718
