5.324364496412459857e+02,0.000000000000000000e+00,6.328616717714476181e+02
0.000000000000000000e+00,5.325586717203758553e+02,3.615759272045297053e+02
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00
