5.469660397693853611e+02,0.000000000000000000e+00,5.632072143554687500e+02,-6.451209929203190404e+04
0.000000000000000000e+00,5.469660397693853611e+02,3.707104110717773438e+02,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
