timestamp,elapsed_time,ball_x,ball_y,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
13:45:24.446,0.020,101.483,7.958,0.000,0.000,101.483,7.958,101.795,0.731,-9.627,9.654,
13:45:24.463,0.038,102.529,8.388,0.000,0.000,102.529,8.388,102.872,0.882,-10.030,10.069,
13:45:24.481,0.056,102.955,8.045,0.000,0.000,102.955,8.045,103.268,0.762,-10.195,10.224,
13:45:24.498,0.073,101.667,7.907,0.000,0.000,101.667,7.907,101.974,0.720,-9.773,9.799,
13:45:24.516,0.090,103.368,8.381,0.000,0.000,103.368,8.381,103.707,0.886,-10.384,10.422,
13:45:24.533,0.108,104.060,9.189,0.000,0.000,104.060,9.189,104.465,1.153,-10.611,10.674,
13:45:24.555,0.129,103.918,8.628,0.000,0.000,103.918,8.628,104.275,0.941,-10.543,10.585,
13:45:24.570,0.145,104.179,8.714,0.000,0.000,104.179,8.714,104.543,0.962,-10.616,10.659,
13:45:24.588,0.162,103.897,8.266,0.000,0.000,103.897,8.266,104.225,0.802,-10.501,10.532,
13:45:24.605,0.180,103.658,7.921,0.000,0.000,103.658,7.921,103.961,0.689,-10.410,10.433,
13:45:24.623,0.197,103.476,7.674,0.000,0.000,103.476,7.674,103.760,0.616,-10.344,10.363,
13:45:24.640,0.215,104.219,8.517,0.000,0.000,104.219,8.517,104.567,0.915,-10.594,10.634,
13:45:24.659,0.234,103.084,8.504,0.000,0.000,103.084,8.504,103.434,0.904,-10.196,10.236,
13:45:24.677,0.251,104.597,8.060,0.000,0.000,104.597,8.060,104.907,0.750,-10.715,10.742,
13:45:24.694,0.269,104.773,8.942,0.000,0.000,104.773,8.942,105.154,1.051,-10.749,10.800,
13:45:24.711,0.286,104.767,8.977,0.000,0.000,104.767,8.977,105.151,1.047,-10.720,10.771,
13:45:24.729,0.303,105.570,8.977,0.000,0.000,105.570,8.977,105.951,1.033,-10.965,11.014,
13:45:24.746,0.321,105.682,7.950,0.000,0.000,105.682,7.950,105.981,0.674,-10.962,10.983,
13:45:24.770,0.344,105.281,7.664,0.000,0.000,105.281,7.664,105.560,0.590,-10.788,10.804,
13:45:24.783,0.358,105.375,8.483,0.000,0.000,105.375,8.483,105.716,0.883,-10.793,10.830,
13:45:24.801,0.375,97.177,9.138,0.000,0.000,97.177,9.138,97.605,1.100,-8.013,8.088,
13:45:24.818,0.392,93.921,9.235,0.000,0.000,93.921,9.235,94.374,1.113,-7.090,7.177,
13:45:24.835,0.410,98.537,9.122,0.000,0.000,98.537,9.122,98.959,1.056,-8.871,8.934,
13:45:24.853,0.427,100.981,7.900,0.000,0.000,100.981,7.900,101.290,0.631,-9.791,9.811,
13:45:24.871,0.445,102.059,7.623,0.000,0.000,102.059,7.623,102.343,0.554,-10.183,10.199,
13:45:24.888,0.462,102.760,6.427,0.000,0.000,102.760,6.427,102.961,0.173,-10.421,10.423,
13:45:24.905,0.479,103.213,7.595,0.000,0.000,103.213,7.595,103.492,0.613,-10.559,10.577,
13:45:24.922,0.497,103.052,8.043,0.000,0.000,103.052,8.043,103.365,0.778,-10.481,10.510,
13:45:24.939,0.514,102.061,8.030,0.000,0.000,102.061,8.030,102.376,0.776,-10.130,10.160,
13:45:24.958,0.532,102.469,7.179,0.000,0.000,102.469,7.179,102.720,0.493,-10.275,10.287,
13:45:24.975,0.549,103.025,6.123,0.000,0.000,103.025,6.123,103.207,0.161,-10.459,10.461,
13:45:24.992,0.567,103.282,7.569,0.000,0.000,103.282,7.569,103.559,0.691,-10.530,10.552,
13:45:25.010,0.584,102.948,9.137,0.000,0.000,102.948,9.137,103.352,1.225,-10.397,10.469,
13:45:25.027,0.602,101.783,12.293,0.000,0.000,101.783,12.293,102.523,2.254,-9.996,10.247,
13:45:25.044,0.619,100.900,15.091,0.000,0.000,100.900,15.091,102.022,3.092,-9.717,10.197,
13:45:25.061,0.636,98.976,17.019,0.000,0.000,98.976,17.019,100.428,3.581,-9.108,9.787,
13:45:25.078,0.653,96.960,18.423,0.000,0.000,96.960,18.423,98.695,3.865,-8.510,9.346,
13:45:25.096,0.670,98.358,18.795,0.000,0.000,98.358,18.795,100.138,3.788,-9.098,9.855,
13:45:25.113,0.687,86.639,14.942,0.000,0.000,86.639,14.942,87.918,2.302,-5.234,5.718,
13:45:25.130,0.705,76.720,11.269,0.000,0.000,76.720,11.269,77.543,0.987,-2.244,2.452,
13:45:25.148,0.722,68.765,8.672,0.000,0.000,68.765,8.672,69.310,0.129,-0.114,0.172,
13:45:25.165,0.740,62.304,6.383,0.000,0.000,62.304,6.383,62.630,-0.566,1.380,1.492,
13:45:25.183,0.757,96.149,-22.718,0.000,0.000,96.149,-22.718,98.797,-10.224,-10.753,14.838,
13:45:25.200,0.775,99.640,-31.046,0.000,0.000,99.640,-31.046,104.365,-10.788,-10.422,15.000,
13:45:25.218,0.793,74.699,-17.212,0.000,0.000,74.699,-17.212,76.656,-6.666,-3.247,7.415,
13:45:25.235,0.810,59.195,-10.486,0.000,0.000,59.195,-10.486,60.117,-3.912,1.540,4.204,
13:45:25.253,0.827,47.496,-5.857,0.000,0.000,47.496,-5.857,47.856,-2.070,4.725,5.159,
13:45:25.270,0.844,39.067,-3.005,0.000,0.000,39.067,-3.005,39.182,-0.964,6.610,6.680,
13:45:25.287,0.861,29.995,-0.480,0.000,0.000,29.995,-0.480,29.999,-0.049,8.606,8.606,
13:45:25.307,0.881,23.085,1.234,0.000,0.000,23.085,1.234,23.118,0.527,9.767,9.782,
13:45:25.323,0.898,17.425,2.280,0.000,0.000,17.425,2.280,17.574,0.838,10.462,10.495,
13:45:25.341,0.916,12.665,2.308,0.000,0.000,12.665,2.308,12.873,0.787,10.841,10.869,
13:45:25.358,0.933,6.826,3.437,0.000,0.000,6.826,3.437,7.643,1.110,11.592,11.645,
13:45:25.393,0.968,1.243,2.945,0.000,0.000,1.243,2.945,3.196,0.868,12.240,12.271,
13:45:25.412,0.987,-0.247,2.396,0.000,0.000,-0.247,2.396,2.409,0.627,11.504,11.522,
13:45:25.430,1.005,-1.837,2.065,0.000,0.000,-1.837,2.065,2.764,0.477,10.891,10.901,
13:45:25.448,1.022,-3.375,1.814,0.000,0.000,-3.375,1.814,3.832,0.365,10.337,10.343,
13:45:25.465,1.039,-5.766,1.106,0.000,0.000,-5.766,1.106,5.871,0.109,10.140,10.141,
13:45:25.482,1.057,-7.114,1.070,0.000,0.000,-7.114,1.070,7.194,0.097,9.637,9.637,
13:45:25.499,1.074,-8.391,0.929,0.000,0.000,-8.391,0.929,8.442,0.051,9.173,9.173,
13:45:25.517,1.091,-9.117,1.037,0.000,0.000,-9.117,1.037,9.175,0.091,8.584,8.584,
13:45:25.537,1.112,-10.358,1.096,0.000,0.000,-10.358,1.096,10.416,0.112,8.234,8.234,
13:45:25.555,1.129,-11.892,0.076,0.000,0.000,-11.892,0.076,11.892,-0.231,8.029,8.032,
13:45:25.572,1.146,-12.766,-0.124,0.000,0.000,-12.766,-0.124,12.767,-0.274,7.639,7.644,
13:45:25.589,1.163,-13.197,-0.230,0.000,0.000,-13.197,-0.230,13.199,-0.283,7.148,7.153,
13:45:25.607,1.182,-13.331,-0.770,0.000,0.000,-13.331,-0.770,13.353,-0.439,6.610,6.624,
13:45:25.624,1.199,-13.280,-1.644,0.000,0.000,-13.280,-1.644,13.381,-0.696,6.065,6.105,
13:45:25.646,1.220,-13.132,-1.753,0.000,0.000,-13.132,-1.753,13.248,-0.680,5.541,5.583,
13:45:25.663,1.238,-12.948,-1.760,0.000,0.000,-12.948,-1.760,13.067,-0.632,5.057,5.096,
