timestamp,elapsed_time,ball_x,ball_y,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
13:45:59.620,0.006,77.177,-1.779,0.000,0.000,77.177,-1.779,77.198,-0.233,-7.749,7.752,
13:45:59.638,0.024,76.228,-1.724,0.000,0.000,76.228,-1.724,76.248,-0.209,-7.427,7.430,
13:45:59.655,0.041,76.881,-1.467,0.000,0.000,76.881,-1.467,76.894,-0.119,-7.666,7.667,
13:45:59.672,0.058,77.121,-1.321,0.000,0.000,77.121,-1.321,77.132,-0.073,-7.749,7.749,
13:45:59.690,0.076,77.203,-1.231,0.000,0.000,77.203,-1.231,77.213,-0.048,-7.773,7.773,
13:45:59.707,0.093,77.219,-1.180,0.000,0.000,77.219,-1.180,77.228,-0.039,-7.773,7.773,
13:45:59.724,0.110,77.210,-1.156,0.000,0.000,77.210,-1.156,77.219,-0.039,-7.765,7.765,
13:45:59.742,0.128,77.631,-1.654,0.000,0.000,77.631,-1.654,77.649,-0.213,-7.902,7.905,
13:45:59.759,0.145,76.791,-1.709,0.000,0.000,76.791,-1.709,76.810,-0.227,-7.606,7.609,
13:45:59.776,0.162,77.770,-1.514,0.000,0.000,77.770,-1.514,77.785,-0.156,-7.942,7.943,
13:45:59.794,0.180,78.191,-1.402,0.000,0.000,78.191,-1.402,78.203,-0.118,-8.067,8.068,
13:45:59.811,0.197,78.376,-1.328,0.000,0.000,78.376,-1.328,78.387,-0.095,-8.104,8.105,
13:45:59.828,0.214,78.444,-1.277,0.000,0.000,78.444,-1.277,78.454,-0.082,-8.100,8.101,
13:45:59.846,0.232,78.015,-1.245,0.000,0.000,78.015,-1.245,78.024,-0.076,-7.931,7.931,
13:45:59.863,0.249,77.666,-1.227,0.000,0.000,77.666,-1.227,77.676,-0.075,-7.801,7.801,
13:45:59.881,0.267,76.608,-1.182,0.000,0.000,76.608,-1.182,76.617,-0.064,-7.442,7.442,
13:45:59.899,0.285,77.011,-1.208,0.000,0.000,77.011,-1.208,77.021,-0.078,-7.599,7.599,
13:45:59.916,0.302,77.115,-1.222,0.000,0.000,77.115,-1.222,77.125,-0.087,-7.644,7.645,
13:45:59.934,0.320,77.119,-1.231,0.000,0.000,77.119,-1.231,77.129,-0.094,-7.652,7.653,
13:45:59.951,0.337,77.096,-1.238,0.000,0.000,77.096,-1.238,77.106,-0.099,-7.651,7.651,
13:45:59.968,0.354,77.077,-1.245,0.000,0.000,77.077,-1.245,77.087,-0.104,-7.650,7.651,
13:45:59.986,0.372,77.072,-1.250,0.000,0.000,77.072,-1.250,77.083,-0.108,-7.654,7.655,
13:46:00.003,0.389,77.082,-1.254,0.000,0.000,77.082,-1.254,77.092,-0.111,-7.663,7.664,
13:46:00.021,0.407,77.101,-0.755,0.000,0.000,77.101,-0.755,77.104,0.056,-7.674,7.674,
