timestamp,elapsed_time,ball_x,ball_y,target_x,target_y,error_x,error_y,error_magnitude,controller_rx,controller_ry,tilt_magnitude,loop_time_ms
13:40:33.161,0.011,105.518,11.076,0.000,0.000,105.518,11.076,106.098,0.770,-13.052,13.075,
13:40:33.180,0.030,108.793,11.707,0.000,0.000,108.793,11.707,109.421,1.241,-13.612,13.668,
13:40:33.202,0.052,101.516,13.243,0.000,0.000,101.516,13.243,102.376,2.218,-6.504,6.872,
13:40:33.221,0.071,104.929,13.276,0.000,0.000,104.929,13.276,105.766,1.816,-9.370,9.544,
13:40:33.240,0.090,108.475,13.194,0.000,0.000,108.475,13.194,109.274,1.472,-11.417,11.511,
13:40:33.260,0.110,110.497,12.528,0.000,0.000,110.497,12.528,111.205,0.827,-11.743,11.772,
13:40:33.279,0.129,112.168,11.996,0.000,0.000,112.168,11.996,112.807,0.487,-11.754,11.764,
13:40:33.298,0.148,112.397,11.692,0.000,0.000,112.397,11.692,113.004,0.415,-10.772,10.780,
13:40:33.317,0.168,113.826,12.142,0.000,0.000,113.826,12.142,114.472,0.862,-10.914,10.948,
13:40:33.337,0.187,114.362,12.367,0.000,0.000,114.362,12.367,115.029,1.022,-10.449,10.498,
13:40:33.356,0.206,114.486,12.499,0.000,0.000,114.486,12.499,115.167,1.077,-9.883,9.942,
13:40:33.375,0.225,104.568,12.579,0.000,0.000,104.568,12.579,105.321,1.085,-2.514,2.738,
13:40:33.394,0.244,106.104,13.158,0.000,0.000,106.104,13.158,106.917,1.449,-5.466,5.655,
13:40:33.414,0.264,97.986,13.037,0.000,0.000,97.986,13.037,98.850,1.203,-0.531,1.315,
13:40:33.433,0.283,101.012,12.908,0.000,0.000,101.012,12.908,101.833,1.034,-5.118,5.221,
13:40:33.452,0.302,103.382,12.794,0.000,0.000,103.382,12.794,104.171,0.932,-7.705,7.762,
13:40:33.471,0.321,96.089,12.171,0.000,0.000,96.089,12.171,96.857,0.496,-2.501,2.550,
13:40:33.490,0.340,90.731,11.715,0.000,0.000,90.731,11.715,91.484,0.317,-0.318,0.449,
13:40:33.510,0.360,95.991,10.348,0.000,0.000,95.991,10.348,96.547,-0.465,-6.375,6.391,
13:40:33.529,0.379,91.644,11.527,0.000,0.000,91.644,11.527,92.366,0.816,-3.562,3.654,
13:40:33.548,0.398,89.443,9.835,0.000,0.000,89.443,9.835,89.983,-0.379,-3.158,3.180,
13:40:33.567,0.418,86.729,10.194,0.000,0.000,86.729,10.194,87.326,0.271,-2.467,2.482,
